Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Caio Alexandre,br BRA,MF,24-273,26.7,83,3.11,74,2,1,0,4,2,6,0.22,6,0,0,0,0,0,Matches
João Ricardo Riedi,br BRA,GK,35-079,28.0,3,0.11,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Emanuel Brítez,ar ARG,DF,31-243,27.7,35,1.26,28,1,0,4,0,2,2,0.07,2,0,0,0,0,0,Matches
Titi,br BRA,DF,35-257,27.6,22,0.8,20,1,0,1,0,0,2,0.07,1,1,0,0,0,0,Matches
Bruno Pacheco,br BRA,DF,31-351,26.7,57,2.13,38,9,1,2,6,1,7,0.26,5,1,0,1,0,0,Matches
Guilherme Tinga,br BRA,DF,30-084,24.7,65,2.63,53,9,0,2,0,1,4,0.16,4,0,0,0,0,0,Matches
Tomas Pochettino,ar ARG,"MF,FW",27-296,21.0,70,3.34,48,13,1,3,3,2,3,0.14,3,0,0,0,0,0,Matches
Juan Martín Lucero,ar ARG,FW,31-359,21.6,46,2.13,28,1,1,7,9,0,2,0.09,1,0,0,0,1,0,Matches
Thiago Galhardo,br BRA,"FW,MF",34-127,18.4,54,2.93,37,0,3,8,4,2,3,0.16,3,0,0,0,0,0,Matches
José Welison,br BRA,MF,28-258,15.5,32,2.07,26,0,3,1,0,2,3,0.19,3,0,0,0,0,0,Matches
Marinho,br BRA,"FW,DF",33-179,11.6,45,3.88,22,8,6,2,7,0,4,0.34,1,0,0,0,3,0,Matches
Yago Pikachu,br BRA,"FW,MF",31-172,16.4,62,3.78,45,3,3,7,4,0,4,0.24,1,0,2,1,0,0,Matches
Calebe,br BRA,"MF,FW",23-208,13.2,62,4.69,43,5,6,3,5,0,3,0.23,3,0,0,0,0,0,Matches
Guilherme,br BRA,"FW,MF",28-225,12.0,35,2.92,19,3,4,5,3,1,3,0.25,3,0,0,0,0,0,Matches
Marcelo,br BRA,DF,27-321,11.0,7,0.64,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Sasha,br BRA,MF,33-268,9.7,21,2.16,19,0,0,1,1,0,1,0.1,1,0,0,0,0,0,Matches
Hércules,br BRA,MF,23-035,8.6,17,1.98,13,0,1,1,0,2,1,0.12,0,0,0,0,0,1,Matches
Imanol Machuca,ar ARG,FW,23-313,7.4,36,4.86,20,8,5,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Borges,br BRA,MF,26-266,5.7,12,2.1,9,0,0,1,0,2,2,0.35,1,0,0,1,0,0,Matches
Gonzalo Escobar,ar ARG,DF,26-253,5.4,16,2.98,11,2,2,0,0,1,1,0.19,0,0,0,0,0,1,Matches
Lucas Crispim,br BRA,"MF,DF",29-158,5.3,25,4.72,22,2,0,0,1,0,1,0.19,0,0,0,0,1,0,Matches
Fernando Miguel,br BRA,GK,38-295,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Moises,br BRA,"MF,FW",27-083,4.1,15,3.68,7,0,4,4,0,0,4,0.98,0,0,2,2,0,0,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,26-178,4.3,9,2.1,8,0,1,0,0,0,1,0.23,0,0,1,0,0,0,Matches
Tobias Figueiredo,pt POR,DF,29-295,3.8,3,0.79,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Silvio Romero,ar ARG,FW,35-125,4.4,14,3.17,11,0,0,1,2,0,2,0.45,2,0,0,0,0,0,Matches
Romarinho,br BRA,"FW,MF",29-268,3.2,19,5.94,14,0,3,1,1,0,1,0.31,1,0,0,0,0,0,Matches
Brayan Ceballos,co COL,DF,22-184,2.3,1,0.44,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maurício Kozlinski,br BRA,GK,32-159,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinícius Zanocelo,br BRA,"MF,FW",22-298,0.9,2,2.22,2,0,0,0,0,0,1,1.11,1,0,0,0,0,0,Matches
Pedro Rocha Neves,br BRA,FW,29-055,0.4,1,2.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kauan,br BRA,FW,18-222,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,30.5,34.0,869,25.56,627,70,45,56,53,18,61,1.79,42,2,5,5,5,2,
Opponent Total,,,28.1,34.0,763,22.44,525,66,60,50,48,14,62,1.82,39,5,6,6,4,2,
