Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Tadeu,br BRA,GK,31-293,31.0,1110,933,1097,13,1,0,1110,1,1,100.0,0,0.0,557,3395,2423,0,0,0,0,0,384,0,Matches
Maguinho,br BRA,DF,30-322,27.8,1413,119,470,555,400,56,1413,57,28,49.1,27,47.4,579,3240,1728,52,32,8,47,18,686,125,Matches
Bruno Melo,br BRA,DF,31-029,29.8,1564,236,799,707,60,28,1564,3,0,0.0,0,0.0,902,4031,2504,7,10,1,7,0,1053,6,Matches
Everton Morelli,br BRA,MF,26-020,26.3,1157,60,301,642,222,35,1157,29,13,44.8,14,48.3,617,3680,1825,32,25,4,44,31,708,66,Matches
Lucas Halter,br BRA,DF,23-206,25.2,1336,218,685,604,56,37,1336,11,7,63.6,4,36.4,722,3973,2822,19,5,1,10,5,831,1,Matches
Willian,br BRA,MF,30-192,20.7,1063,81,329,644,101,16,1063,5,2,40.0,0,0.0,499,1945,864,4,9,1,18,9,647,8,Matches
Guilherme,br BRA,MF,32-187,17.7,940,9,125,456,363,33,936,16,4,25.0,10,62.5,436,1842,940,17,17,4,25,14,543,74,Matches
Sander,br BRA,DF,33-052,17.1,1208,70,341,526,355,10,1208,33,12,36.4,20,60.6,546,2605,1547,30,33,2,13,9,621,87,Matches
Julián Palacios,ar ARG,"FW,MF",24-293,16.7,746,7,60,305,397,34,746,84,49,58.3,26,31.0,474,2867,1427,44,39,12,36,32,510,107,Matches
Hugo,br BRA,DF,26-087,15.8,918,66,338,336,253,21,918,9,4,44.4,5,55.6,370,1679,969,22,18,6,16,7,462,68,Matches
Anderson,br BRA,FW,25-131,12.4,522,4,86,234,218,26,522,51,29,56.9,20,39.2,345,2360,1208,34,34,9,33,35,388,80,Matches
Allano,br BRA,FW,28-214,13.7,625,18,112,294,231,48,625,45,20,44.4,20,44.4,374,2695,1400,39,33,11,37,21,421,90,Matches
Zé Ricardo,br BRA,MF,24-294,11.9,818,23,188,511,129,3,818,48,26,54.2,13,27.1,495,2483,1250,16,17,0,25,15,568,11,Matches
João Magno,br BRA,FW,26-282,10.9,290,20,38,131,122,40,290,12,3,25.0,8,66.7,133,725,317,13,9,4,34,14,186,41,Matches
Sidimar,br BRA,DF,31-138,11.2,526,115,299,205,23,14,526,2,0,0.0,0,0.0,228,1051,553,1,2,1,1,1,284,0,Matches
Matheus Peixoto,br BRA,FW,28-008,9.8,244,16,27,121,99,33,243,4,3,75.0,1,25.0,111,405,150,4,3,1,20,6,167,28,Matches
Vinícius,br BRA,"FW,MF",30-113,11.6,577,15,89,203,296,36,577,39,21,53.8,17,43.6,344,2399,1209,33,30,10,19,10,408,110,Matches
Dieguinho,br BRA,"FW,MF",28-024,9.0,485,22,104,253,140,5,485,32,12,37.5,12,37.5,286,1840,895,17,17,1,16,13,299,27,Matches
Matheus Babi,br BRA,FW,26-129,9.1,281,9,28,140,114,39,281,11,5,45.5,6,54.5,129,575,148,2,7,0,22,16,194,37,Matches
Raphael Guzzo,pt POR,MF,28-322,6.1,350,14,67,194,91,8,350,2,1,50.0,1,50.0,171,939,525,13,4,0,5,10,239,15,Matches
Bruno Araújo dos Santos,br BRA,DF,30-290,5.0,281,33,81,129,72,6,281,4,2,50.0,1,25.0,129,553,291,4,4,2,11,5,128,14,Matches
Diego Gonçalves,br BRA,"FW,MF",29-125,4.0,185,10,34,73,80,14,185,17,8,47.1,8,47.1,109,524,207,6,4,2,17,4,119,26,Matches
Alesson,br BRA,"FW,MF",24-281,7.2,296,8,45,99,164,34,296,33,16,48.5,17,51.5,167,1377,589,23,20,9,18,16,192,66,Matches
Marcelo Rangel,br BRA,GK,35-191,3.0,89,78,89,0,0,0,89,0,0,,0,,39,193,122,0,0,0,0,0,32,0,Matches
Apodi,br BRA,"FW,MF",36-346,3.5,84,8,22,26,36,9,84,4,2,50.0,2,50.0,40,245,141,6,2,2,7,0,45,14,Matches
