Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Rafael Pires,br BRA,GK,34-154,29.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,9,0,Matches
Pablo Maia,br BRA,MF,21-318,24.7,52,31,14,33,5,26,65,40.0,39,35,13,22,16,68,27,1,Matches
Alisson,br BRA,"MF,FW",30-152,20.2,38,29,11,22,5,21,53,39.6,32,27,10,17,21,59,29,1,Matches
Lucas Beraldo,br BRA,DF,20-000,21.0,23,16,14,8,1,15,22,68.2,7,30,18,12,21,44,77,2,Matches
Rafinha,br BRA,DF,38-078,20.8,39,24,25,11,3,26,45,57.8,19,16,8,8,15,54,31,1,Matches
Luciano,br BRA,"MF,FW",30-190,20.7,24,17,9,13,2,9,19,47.4,10,14,0,14,4,28,9,0,Matches
Caio Paulista,br BRA,DF,25-197,20.4,23,15,11,11,1,14,34,41.2,20,18,3,15,15,38,20,0,Matches
Diego,br BRA,DF,24-126,19.3,21,11,13,8,0,12,22,54.5,10,26,13,13,18,39,98,0,Matches
Wellington Rato,br BRA,"FW,MF",31-149,16.8,20,10,11,8,1,12,25,48.0,13,15,3,12,5,25,24,0,Matches
Michel Araujo,uy URU,"FW,MF",27-057,17.8,33,21,15,15,3,19,44,43.2,25,19,1,18,11,44,18,1,Matches
Rodrigo Nestor,br BRA,"MF,FW",23-107,16.1,23,15,6,16,1,11,35,31.4,24,11,0,11,11,34,5,0,Matches
Robert Arboleda,ec ECU,DF,32-033,15.1,27,18,16,10,1,18,22,81.8,4,20,17,3,9,36,56,2,Matches
Jonathan Calleri,ar ARG,FW,30-062,15.0,7,4,1,1,5,3,8,37.5,5,7,1,6,5,12,15,0,Matches
Gabriel Neves,uy URU,MF,26-105,10.7,24,14,6,12,6,10,39,25.6,29,19,2,17,3,27,15,0,Matches
Juan Santos,br BRA,FW,21-263,12.3,18,14,9,8,1,6,11,54.5,5,11,2,9,6,24,13,0,Matches
Alan Franco,ar ARG,DF,27-044,11.5,13,10,8,3,2,10,15,66.7,5,10,8,2,12,25,33,0,Matches
Nathan Mendes,br BRA,DF,21-097,10.7,17,10,8,6,3,8,13,61.5,5,14,3,11,17,34,19,0,Matches
Welington,br BRA,DF,22-278,8.6,13,11,9,2,2,8,15,53.3,7,8,2,6,2,15,22,0,Matches
Luan,br BRA,MF,24-194,6.8,13,5,6,6,1,6,13,46.2,7,8,2,6,9,22,6,0,Matches
James Rodríguez,co COL,"MF,FW",32-135,6.3,8,5,0,4,4,5,10,50.0,5,3,0,3,0,8,1,0,Matches
Lucas Moura,br BRA,"FW,MF",31-103,7.7,5,0,1,3,1,1,10,10.0,9,4,1,3,6,11,8,0,Matches
David,br BRA,"FW,MF",28-038,7.5,6,2,2,1,3,2,8,25.0,6,7,1,6,0,6,2,0,Matches
Marcos Paulo,br BRA,"FW,MF",22-296,5.9,7,7,1,3,3,3,14,21.4,11,11,2,9,6,13,2,0,Matches
Jandrei,br BRA,GK,30-268,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Jhegson Méndez,ec ECU,MF,26-212,4.1,6,4,2,4,0,1,5,20.0,4,4,0,4,6,12,2,0,Matches
Patryck,br BRA,DF,20-310,4.0,6,4,4,1,1,3,6,50.0,3,5,1,4,7,13,13,0,Matches
Raí Ramos,br BRA,DF,29-202,3.1,5,4,4,1,0,5,7,71.4,2,2,1,1,1,6,6,0,Matches
Erison,br BRA,FW,24-225,3.0,2,0,0,2,0,1,2,50.0,1,1,0,1,0,2,2,0,Matches
Matheus Belém,br BRA,DF,20-284,1.9,0,0,0,0,0,0,1,0.0,1,2,2,0,2,2,5,0,Matches
Rodrigo,br BRA,"MF,FW",19-253,2.6,3,3,1,2,0,2,9,22.2,7,2,0,2,3,6,4,0,Matches
Alexandre Pato,br BRA,"FW,MF",34-083,1.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
Talles Costa,br BRA,"MF,FW",21-114,0.8,3,1,2,0,1,1,1,100.0,0,2,1,1,2,5,0,0,Matches
João Moreira,pt POR,DF,19-187,0.8,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,Matches
William Gomes,br BRA,FW,17-254,0.3,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
Pedro Vilhena,br BRA,FW,21-279,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Felipe Negrucci,br BRA,MF,19-204,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Nahuel Ferraresi,ve VEN,FW,25-005,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
Talles Wander,br BRA,MF,20-031,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,34.0,484,309,214,214,56,262,582,45.0,320,352,115,237,235,719,577,8,
Opponent Total,,,28.5,34.0,615,367,291,243,81,299,707,42.3,408,400,119,281,318,933,686,9,
