Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Rafael Pires,br BRA,GK,34-154,29.0,953,856,952,1,0,0,953,0,0,,0,,510,2145,1080,0,0,0,0,0,441,0,Matches
Pablo Maia,br BRA,MF,21-318,24.7,1727,75,376,1083,281,12,1727,24,17,70.8,5,20.8,1064,4226,1701,15,29,0,17,17,1240,31,Matches
Alisson,br BRA,"MF,FW",30-152,20.2,1272,31,189,701,392,28,1272,37,20,54.1,12,32.4,749,3868,1930,37,37,5,15,31,916,92,Matches
Lucas Beraldo,br BRA,DF,20-000,21.0,1702,179,709,948,53,13,1702,4,0,0.0,0,0.0,1111,5452,3500,16,9,0,7,4,1265,3,Matches
Rafinha,br BRA,DF,38-078,20.8,1783,56,497,1015,283,6,1783,6,6,100.0,0,0.0,1065,4242,2514,37,35,0,6,2,1246,43,Matches
Luciano,br BRA,"MF,FW",30-190,20.7,973,8,90,524,371,69,971,43,24,55.8,17,39.5,669,3219,1195,26,30,3,29,24,784,121,Matches
Caio Paulista,br BRA,DF,25-197,20.4,1461,42,334,708,450,54,1461,109,60,55.0,36,33.0,895,5742,3225,96,58,14,40,25,950,149,Matches
Diego,br BRA,DF,24-126,19.3,1492,195,768,702,25,10,1492,7,5,71.4,2,28.6,939,4673,2519,2,4,0,7,2,1117,1,Matches
Wellington Rato,br BRA,"FW,MF",31-149,16.8,1008,36,140,423,454,42,1007,53,29,54.7,22,41.5,614,3566,1504,37,27,9,30,17,699,160,Matches
Michel Araujo,uy URU,"FW,MF",27-057,17.8,1138,25,180,555,425,54,1138,104,60,57.7,37,35.6,723,4580,2381,65,48,14,43,33,852,144,Matches
Rodrigo Nestor,br BRA,"MF,FW",23-107,16.1,822,7,119,392,317,52,822,45,30,66.7,15,33.3,475,2602,1251,43,26,13,31,16,613,101,Matches
Robert Arboleda,ec ECU,DF,32-033,15.1,1103,147,607,469,30,23,1103,2,2,100.0,0,0.0,619,2318,1229,2,1,0,4,1,781,4,Matches
Jonathan Calleri,ar ARG,FW,30-062,15.0,440,16,28,154,261,85,438,32,8,25.0,18,56.3,236,1056,324,15,6,8,41,18,338,101,Matches
Gabriel Neves,uy URU,MF,26-105,10.7,915,25,146,649,125,7,915,6,4,66.7,2,33.3,571,2151,1146,11,11,1,6,5,702,24,Matches
Juan Santos,br BRA,FW,21-263,12.3,428,16,58,154,221,59,428,39,18,46.2,15,38.5,276,1772,868,30,15,13,25,17,323,116,Matches
Alan Franco,ar ARG,DF,27-044,11.5,934,95,441,472,26,10,934,8,8,100.0,0,0.0,627,3306,1833,7,5,0,7,3,697,1,Matches
Nathan Mendes,br BRA,DF,21-097,10.7,803,25,243,389,184,15,803,37,11,29.7,22,59.5,448,2886,1403,23,17,4,24,8,518,39,Matches
Welington,br BRA,DF,22-278,8.6,568,24,159,233,185,13,568,25,11,44.0,11,44.0,302,1760,1048,30,17,5,11,11,343,50,Matches
Luan,br BRA,MF,24-194,6.8,392,7,71,255,67,4,392,9,3,33.3,6,66.7,194,746,319,5,4,1,6,6,262,7,Matches
James Rodríguez,co COL,"MF,FW",32-135,6.3,466,2,40,252,180,14,465,15,11,73.3,4,26.7,291,1347,636,12,10,4,9,13,350,41,Matches
Lucas Moura,br BRA,"FW,MF",31-103,7.7,358,10,30,158,178,19,358,48,26,54.2,18,37.5,237,1617,795,22,27,3,11,14,279,46,Matches
David,br BRA,"FW,MF",28-038,7.5,277,3,16,88,173,42,277,18,8,44.4,10,55.6,171,1083,510,21,8,9,24,7,209,72,Matches
Marcos Paulo,br BRA,"FW,MF",22-296,5.9,304,6,23,128,156,34,304,38,16,42.1,19,50.0,193,1020,462,13,7,10,21,20,227,58,Matches
Jandrei,br BRA,GK,30-268,5.0,248,205,247,1,0,0,248,0,0,,0,,147,617,405,0,0,0,0,0,151,0,Matches
Jhegson Méndez,ec ECU,MF,26-212,4.1,247,12,66,161,21,0,247,5,3,60.0,2,40.0,126,534,201,3,1,0,0,1,174,3,Matches
Patryck,br BRA,DF,20-310,4.0,220,10,77,95,48,2,220,3,2,66.7,1,33.3,95,407,208,4,2,1,3,4,102,16,Matches
Raí Ramos,br BRA,DF,29-202,3.1,180,11,52,78,51,0,180,4,0,0.0,3,75.0,85,393,201,5,7,0,7,1,101,12,Matches
Erison,br BRA,FW,24-225,3.0,75,2,3,18,55,25,74,14,5,35.7,9,64.3,46,329,125,5,4,5,10,8,60,21,Matches
Matheus Belém,br BRA,DF,20-284,1.9,102,15,59,40,3,1,102,0,0,,0,,54,226,129,1,2,0,4,0,66,0,Matches
Rodrigo,br BRA,"MF,FW",19-253,2.6,197,4,21,94,85,9,197,16,8,50.0,7,43.8,126,811,388,13,10,1,11,1,147,21,Matches
Alexandre Pato,br BRA,"FW,MF",34-083,1.8,73,1,5,22,46,6,72,10,8,80.0,2,20.0,39,209,73,2,1,0,4,1,60,10,Matches
Talles Costa,br BRA,"MF,FW",21-114,0.8,73,0,11,41,24,1,73,4,2,50.0,2,50.0,48,288,117,3,5,0,1,3,55,2,Matches
João Moreira,pt POR,DF,19-187,0.8,54,0,11,30,15,0,54,2,2,100.0,0,0.0,43,219,114,1,2,0,0,1,43,6,Matches
William Gomes,br BRA,FW,17-254,0.3,12,0,2,6,5,1,12,2,0,0.0,2,100.0,6,69,53,2,1,0,2,0,5,2,Matches
Pedro Vilhena,br BRA,FW,21-279,0.2,19,0,2,3,14,1,19,2,1,50.0,1,50.0,13,121,78,4,2,1,0,1,15,2,Matches
Felipe Negrucci,br BRA,MF,19-204,0.2,8,1,4,3,1,0,8,0,0,,0,,5,23,10,0,1,0,0,0,6,0,Matches
Nahuel Ferraresi,ve VEN,FW,25-005,0.0,3,0,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Talles Wander,br BRA,MF,20-031,0.0,4,0,0,2,2,2,4,0,0,,0,,1,1,0,0,0,0,0,0,2,0,Matches
Squad Total,,,27.5,34.0,22834,2147,6778,11048,5207,713,22826,771,408,52.9,300,38.9,13813,69624,35475,608,469,124,456,315,16139,1499,
Opponent Total,,,28.5,34.0,16681,1999,5519,7299,4057,571,16672,630,315,50.0,261,41.4,8854,47356,23842,457,316,92,490,222,9818,1066,
