Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Rafael Pires,br BRA,GK,34-154,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pablo Maia,br BRA,MF,21-318,24.7,4,38,13,34.2,1.54,0.53,0.11,0.31,27.0,0,0,0,1.4,1.4,0.04,2.6,2.6,Matches
Alisson,br BRA,"MF,FW",30-152,20.2,0,20,3,15.0,0.99,0.15,0.0,0.0,20.9,1,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Lucas Beraldo,br BRA,DF,20-000,21.0,1,11,5,45.5,0.52,0.24,0.09,0.2,13.8,0,0,0,0.8,0.8,0.08,0.2,0.2,Matches
Rafinha,br BRA,DF,38-078,20.8,0,4,1,25.0,0.19,0.05,0.0,0.0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Luciano,br BRA,"MF,FW",30-190,20.7,7,64,20,31.3,3.09,0.97,0.09,0.3,19.9,0,1,2,6.7,4.9,0.08,0.3,1.1,Matches
Caio Paulista,br BRA,DF,25-197,20.4,0,30,12,40.0,1.47,0.59,0.0,0.0,20.5,0,0,0,1.7,1.7,0.06,-1.7,-1.7,Matches
Diego,br BRA,DF,24-126,19.3,0,9,4,44.4,0.47,0.21,0.0,0.0,12.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Wellington Rato,br BRA,"FW,MF",31-149,16.8,0,30,4,13.3,1.79,0.24,0.0,0.0,23.3,5,0,1,2.7,1.9,0.06,-2.7,-1.9,Matches
Michel Araujo,uy URU,"FW,MF",27-057,17.8,2,30,9,30.0,1.69,0.51,0.07,0.22,18.3,1,0,0,4.3,4.3,0.14,-2.3,-2.3,Matches
Rodrigo Nestor,br BRA,"MF,FW",23-107,16.1,1,35,12,34.3,2.17,0.74,0.03,0.08,19.4,0,0,0,3.2,3.2,0.09,-2.2,-2.2,Matches
Robert Arboleda,ec ECU,DF,32-033,15.1,0,13,3,23.1,0.86,0.2,0.0,0.0,15.1,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Jonathan Calleri,ar ARG,FW,30-062,15.0,9,44,20,45.5,2.93,1.33,0.16,0.35,11.4,0,2,2,8.5,6.9,0.16,0.5,0.1,Matches
Gabriel Neves,uy URU,MF,26-105,10.7,1,1,1,100.0,0.09,0.09,1.0,1.0,13.6,0,0,0,0.1,0.1,0.1,0.9,0.9,Matches
Juan Santos,br BRA,FW,21-263,12.3,1,17,7,41.2,1.38,0.57,0.06,0.14,13.1,0,0,0,2.7,2.7,0.16,-1.7,-1.7,Matches
Alan Franco,ar ARG,DF,27-044,11.5,1,7,1,14.3,0.61,0.09,0.14,1.0,11.1,0,0,0,0.9,0.9,0.13,0.1,0.1,Matches
Nathan Mendes,br BRA,DF,21-097,10.7,1,3,2,66.7,0.28,0.19,0.33,0.5,10.0,0,0,0,0.5,0.5,0.15,0.5,0.5,Matches
Welington,br BRA,DF,22-278,8.6,0,7,0,0.0,0.81,0.0,0.0,,25.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Luan,br BRA,MF,24-194,6.8,0,6,0,0.0,0.89,0.0,0.0,,27.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
James Rodríguez,co COL,"MF,FW",32-135,6.3,1,11,3,27.3,1.75,0.48,0.09,0.33,25.7,4,0,1,1.9,0.5,0.05,-0.9,0.5,Matches
Lucas Moura,br BRA,"FW,MF",31-103,7.7,1,13,4,30.8,1.7,0.52,0.08,0.25,22.4,4,0,0,0.8,0.8,0.06,0.2,0.2,Matches
David,br BRA,"FW,MF",28-038,7.5,2,21,8,38.1,2.79,1.06,0.1,0.25,14.4,0,0,0,3.0,3.0,0.14,-1.0,-1.0,Matches
Marcos Paulo,br BRA,"FW,MF",22-296,5.9,2,12,4,33.3,2.05,0.68,0.17,0.5,16.0,0,0,0,0.8,0.8,0.06,1.2,1.2,Matches
Jandrei,br BRA,GK,30-268,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jhegson Méndez,ec ECU,MF,26-212,4.1,0,1,0,0.0,0.24,0.0,0.0,,33.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Patryck,br BRA,DF,20-310,4.0,0,2,0,0.0,0.5,0.0,0.0,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Raí Ramos,br BRA,DF,29-202,3.1,0,5,2,40.0,1.63,0.65,0.0,0.0,27.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
