Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rafael Pires,br BRA,GK,34-154,29.0,698,899,77.6,18548,12006,151,151,100.0,322,325,99.1,219,415,52.8,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Pablo Maia,br BRA,MF,21-318,24.7,1349,1502,89.8,24291,5407,579,615,94.1,590,637,92.6,151,187,80.7,0,1.2,1.6,-1.2,23,133,8,0,111,Matches
Alisson,br BRA,"MF,FW",30-152,20.2,892,1073,83.1,14855,3636,436,487,89.5,358,406,88.2,73,118,61.9,5,2.5,3.4,2.5,23,92,20,6,125,Matches
Lucas Beraldo,br BRA,DF,20-000,21.0,1351,1519,88.9,25847,8754,451,480,94.0,749,802,93.4,136,207,65.7,0,0.5,0.9,-0.5,7,128,5,1,117,Matches
Rafinha,br BRA,DF,38-078,20.8,1468,1667,88.1,28221,10348,605,641,94.4,628,699,89.8,221,287,77.0,1,1.3,2.1,-0.3,21,180,29,12,174,Matches
Luciano,br BRA,"MF,FW",30-190,20.7,636,778,81.7,11202,2517,297,338,87.9,220,254,86.6,82,100,82.0,2,3.1,3.0,-1.1,23,77,23,4,90,Matches
Caio Paulista,br BRA,DF,25-197,20.4,1058,1225,86.4,15366,4125,629,668,94.2,369,422,87.4,34,50,68.0,2,1.9,2.2,0.1,23,59,21,7,108,Matches
Diego,br BRA,DF,24-126,19.3,1173,1305,89.9,24926,7579,271,294,92.2,748,775,96.5,143,212,67.5,0,0.1,0.1,-0.1,4,57,0,0,61,Matches
Wellington Rato,br BRA,"FW,MF",31-149,16.8,607,846,71.7,11002,2891,307,348,88.2,196,275,71.3,87,181,48.1,3,3.1,3.7,-0.1,38,51,29,7,60,Matches
Michel Araujo,uy URU,"FW,MF",27-057,17.8,731,900,81.2,10744,2964,419,463,90.5,245,285,86.0,37,78,47.4,1,2.4,1.8,-1.4,27,63,22,6,85,Matches
Rodrigo Nestor,br BRA,"MF,FW",23-107,16.1,544,667,81.6,8834,2051,281,314,89.5,190,227,83.7,51,68,75.0,2,4.6,3.2,-2.6,26,44,20,6,65,Matches
Robert Arboleda,ec ECU,DF,32-033,15.1,852,959,88.8,16536,6283,271,286,94.8,499,531,94.0,76,125,60.8,0,0.3,0.1,-0.3,2,28,0,0,35,Matches
Jonathan Calleri,ar ARG,FW,30-062,15.0,176,267,65.9,2157,479,114,150,76.0,38,60,63.3,6,9,66.7,2,0.7,1.0,1.3,13,8,13,3,22,Matches
Gabriel Neves,uy URU,MF,26-105,10.7,731,843,86.7,12659,3416,338,368,91.8,290,314,92.4,78,106,73.6,0,0.2,0.4,-0.2,9,108,3,1,85,Matches
Juan Santos,br BRA,FW,21-263,12.3,229,302,75.8,2980,675,145,170,85.3,62,88,70.5,8,11,72.7,1,1.1,1.6,-0.1,19,10,11,2,22,Matches
Alan Franco,ar ARG,DF,27-044,11.5,771,842,91.6,14524,5041,251,270,93.0,455,473,96.2,58,82,70.7,1,0.1,0.1,0.9,3,37,0,0,44,Matches
Nathan Mendes,br BRA,DF,21-097,10.7,557,674,82.6,8787,2400,284,324,87.7,221,258,85.7,32,48,66.7,0,0.2,0.4,-0.2,6,35,4,1,46,Matches
Welington,br BRA,DF,22-278,8.6,384,471,81.5,6599,2114,179,198,90.4,178,201,88.6,24,47,51.1,0,1.4,0.9,-1.4,10,24,12,6,37,Matches
Luan,br BRA,MF,24-194,6.8,286,329,86.9,4285,891,154,166,92.8,112,125,89.6,9,14,64.3,0,0.0,0.2,0.0,1,22,2,0,19,Matches
James Rodríguez,co COL,"MF,FW",32-135,6.3,340,421,80.8,5655,1616,184,201,91.5,104,122,85.2,39,69,56.5,2,1.2,1.0,0.8,12,46,5,0,51,Matches
Lucas Moura,br BRA,"FW,MF",31-103,7.7,189,267,70.8,2735,871,109,130,83.8,63,87,72.4,10,25,40.0,0,0.5,0.8,-0.5,11,19,8,0,35,Matches
David,br BRA,"FW,MF",28-038,7.5,135,188,71.8,1963,445,68,91,74.7,59,72,81.9,2,7,28.6,2,1.1,1.2,0.9,10,6,11,0,22,Matches
Marcos Paulo,br BRA,"FW,MF",22-296,5.9,153,204,75.0,2348,687,88,100,88.0,44,59,74.6,14,24,58.3,1,1.5,1.1,-0.5,18,11,11,0,25,Matches
Jandrei,br BRA,GK,30-268,5.0,178,239,74.5,5281,3442,25,25,100.0,82,83,98.8,71,130,54.6,0,0.1,0.0,-0.1,1,2,1,0,0,Matches
Jhegson Méndez,ec ECU,MF,26-212,4.1,188,214,87.9,3070,708,103,111,92.8,72,77,93.5,12,19,63.2,0,0.1,0.1,-0.1,4,25,1,0,15,Matches
Patryck,br BRA,DF,20-310,4.0,125,176,71.0,2072,668,66,77,85.7,49,68,72.1,9,16,56.3,0,0.0,0.1,0.0,2,9,2,2,4,Matches
Raí Ramos,br BRA,DF,29-202,3.1,120,146,82.2,2019,580,54,62,87.1,62,72,86.1,4,8,50.0,0,0.6,0.2,-0.6,2,8,2,1,13,Matches
Erison,br BRA,FW,24-225,3.0,16,26,61.5,179,27,10,16,62.5,4,4,100.0,0,3,0.0,1,0.4,0.0,0.6,2,1,0,0,1,Matches
Matheus Belém,br BRA,DF,20-284,1.9,73,89,82.0,1413,281,19,23,82.6,53,57,93.0,1,7,14.3,0,0.0,0.0,0.0,0,4,0,0,5,Matches
Rodrigo,br BRA,"MF,FW",19-253,2.6,109,151,72.2,1417,324,71,84,84.5,27,38,71.1,5,10,50.0,0,0.0,0.2,0.0,0,8,4,2,8,Matches
Alexandre Pato,br BRA,"FW,MF",34-083,1.8,38,54,70.4,504,122,26,30,86.7,7,12,58.3,3,8,37.5,0,0.3,0.1,-0.3,2,3,6,1,9,Matches
Talles Costa,br BRA,"MF,FW",21-114,0.8,54,61,88.5,897,184,22,26,84.6,24,25,96.0,4,4,100.0,0,0.0,0.0,0.0,0,6,1,1,6,Matches
João Moreira,pt POR,DF,19-187,0.8,46,50,92.0,651,126,26,27,96.3,20,22,90.9,0,1,0.0,0,0.0,0.0,0.0,0,3,1,0,4,Matches
William Gomes,br BRA,FW,17-254,0.3,3,5,60.0,97,38,0,0,,2,2,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Pedro Vilhena,br BRA,FW,21-279,0.2,13,17,76.5,175,18,9,11,81.8,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Felipe Negrucci,br BRA,MF,19-204,0.2,7,7,100.0,80,41,6,6,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Nahuel Ferraresi,ve VEN,FW,25-005,0.0,2,2,100.0,22,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Talles Wander,br BRA,MF,20-031,0.0,3,4,75.0,49,12,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,,,27.5,34.0,16285,19389,84.0,292990,93767,7052,7755,90.9,7148,7966,89.7,1700,2679,63.5,26,30.2,32.0,-4.2,342,1316,276,69,1509,
Opponent Total,,,28.5,34.0,9920,12912,76.8,177043,70952,4512,5142,87.7,3937,4761,82.7,1142,2187,52.2,22,22.4,22.1,-0.4,309,877,243,74,1079,
