Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Bento,br BRA,GK,24-167,29.0,839.0,755.0,838.0,1.0,0.0,0.0,839.0,0.0,0.0,,0.0,,396.0,2185.0,1405.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,Matches
Thiago Heleno,br BRA,DF,35-068,27.9,1667.0,269.0,909.0,724.0,47.0,37.0,1667.0,3.0,0.0,0.0,1.0,33.3,905.0,3429.0,1506.0,2.0,1.0,0.0,7.0,0.0,1055.0,2.0,Matches
Erick,br BRA,MF,26-010,23.8,1242.0,50.0,271.0,796.0,192.0,68.0,1242.0,39.0,25.0,64.1,13.0,33.3,698.0,3276.0,1676.0,25.0,19.0,4.0,41.0,14.0,833.0,27.0,Matches
Agustín Canobbio,uy URU,"FW,MF",25-054,22.0,1114.0,22.0,144.0,448.0,538.0,91.0,1114.0,87.0,43.0,49.4,36.0,41.4,678.0,4594.0,2197.0,76.0,43.0,29.0,58.0,40.0,720.0,198.0,Matches
Vitor Bueno,br BRA,"MF,FW",29-080,19.8,1089.0,4.0,74.0,515.0,512.0,47.0,1086.0,45.0,30.0,66.7,13.0,28.9,670.0,4255.0,1868.0,63.0,48.0,11.0,39.0,31.0,773.0,99.0,Matches
Fernandinho,br BRA,MF,38-204,18.5,1193.0,42.0,230.0,821.0,160.0,16.0,1192.0,28.0,15.0,53.6,9.0,32.1,745.0,3766.0,1896.0,30.0,35.0,4.0,12.0,14.0,851.0,43.0,Matches
Tomás Cuello,ar ARG,"FW,MF",23-264,19.1,1027.0,31.0,165.0,455.0,423.0,43.0,1027.0,48.0,28.0,58.3,18.0,37.5,544.0,3790.0,1950.0,69.0,42.0,18.0,41.0,14.0,597.0,142.0,Matches
Vitor Roque,br BRA,FW,18-269,17.3,463.0,3.0,24.0,189.0,260.0,87.0,463.0,77.0,29.0,37.7,38.0,49.4,306.0,1951.0,902.0,40.0,25.0,23.0,36.0,30.0,317.0,105.0,Matches
Lucas Esquivel,ar ARG,DF,22-041,17.3,1210.0,53.0,418.0,535.0,267.0,7.0,1210.0,30.0,9.0,30.0,17.0,56.7,562.0,2756.0,1437.0,27.0,20.0,1.0,14.0,15.0,633.0,46.0,Matches
Cacá,br BRA,DF,24-213,15.8,794.0,118.0,402.0,364.0,38.0,14.0,794.0,6.0,2.0,33.3,3.0,50.0,433.0,2216.0,1166.0,10.0,9.0,0.0,10.0,5.0,447.0,7.0,Matches
Pablo,br BRA,FW,31-154,15.5,626.0,22.0,74.0,323.0,237.0,50.0,626.0,22.0,7.0,31.8,14.0,63.6,362.0,1486.0,596.0,15.0,12.0,5.0,34.0,15.0,433.0,60.0,Matches
Hugo Moura,br BRA,MF,25-325,13.7,729.0,27.0,174.0,491.0,68.0,5.0,729.0,13.0,4.0,30.8,8.0,61.5,352.0,1599.0,719.0,11.0,7.0,0.0,6.0,4.0,427.0,10.0,Matches
Khellven,br BRA,DF,22-272,11.1,591.0,38.0,183.0,223.0,188.0,13.0,591.0,13.0,8.0,61.5,5.0,38.5,280.0,1464.0,826.0,18.0,17.0,3.0,16.0,4.0,310.0,51.0,Matches
Mádson,br BRA,DF,31-315,12.2,534.0,35.0,153.0,240.0,147.0,38.0,534.0,7.0,4.0,57.1,1.0,14.3,177.0,705.0,307.0,7.0,4.0,3.0,4.0,1.0,242.0,58.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",21-191,11.6,682.0,3.0,61.0,352.0,273.0,29.0,682.0,44.0,21.0,47.7,20.0,45.5,382.0,2089.0,1021.0,29.0,23.0,3.0,24.0,27.0,473.0,66.0,Matches
Christian,br BRA,"MF,FW",22-340,11.6,604.0,9.0,87.0,322.0,198.0,24.0,604.0,34.0,20.0,58.8,10.0,29.4,357.0,1727.0,797.0,18.0,13.0,2.0,19.0,8.0,426.0,51.0,Matches
Zé Ivaldo,br BRA,DF,26-276,11.3,669.0,79.0,322.0,340.0,14.0,2.0,669.0,12.0,8.0,66.7,1.0,8.3,344.0,1652.0,1001.0,9.0,2.0,0.0,9.0,3.0,400.0,2.0,Matches
Pedro Henrique,br BRA,DF,28-053,9.5,567.0,90.0,284.0,257.0,29.0,9.0,567.0,4.0,3.0,75.0,1.0,25.0,307.0,1463.0,928.0,8.0,4.0,0.0,1.0,0.0,360.0,2.0,Matches
Alex Santana,br BRA,MF,28-195,11.0,533.0,13.0,92.0,348.0,103.0,14.0,533.0,15.0,8.0,53.3,5.0,33.3,321.0,1935.0,1090.0,19.0,24.0,0.0,15.0,9.0,383.0,17.0,Matches
Fernando,br BRA,DF,24-071,5.3,373.0,12.0,99.0,188.0,87.0,1.0,373.0,3.0,1.0,33.3,2.0,66.7,199.0,1129.0,668.0,17.0,12.0,1.0,11.0,2.0,220.0,31.0,Matches
Arturo Vidal,cl CHI,MF,36-186,4.2,218.0,3.0,40.0,118.0,61.0,7.0,218.0,4.0,1.0,25.0,3.0,75.0,115.0,394.0,110.0,1.0,4.0,0.0,5.0,8.0,147.0,18.0,Matches
Rômulo,br BRA,"FW,MF",21-289,5.1,247.0,5.0,47.0,100.0,102.0,24.0,247.0,17.0,10.0,58.8,6.0,35.3,114.0,639.0,303.0,9.0,5.0,1.0,11.0,8.0,141.0,33.0,Matches
Leonardo Linck,br BRA,GK,22-266,5.0,151.0,134.0,151.0,1.0,0.0,0.0,151.0,0.0,0.0,,0.0,,67.0,405.0,235.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,Matches
Kaique Rocha,br BRA,DF,22-269,4.9,251.0,56.0,150.0,95.0,8.0,7.0,251.0,2.0,2.0,100.0,0.0,0.0,120.0,568.0,302.0,1.0,0.0,0.0,1.0,0.0,136.0,0.0,Matches
Matheus Felipe,br BRA,DF,25-015,4.8,228.0,41.0,128.0,94.0,7.0,1.0,228.0,1.0,0.0,0.0,1.0,100.0,112.0,564.0,273.0,4.0,3.0,0.0,1.0,1.0,129.0,0.0,Matches
David Terans,uy URU,"MF,FW",29-105,4.4,181.0,1.0,18.0,81.0,86.0,12.0,181.0,9.0,7.0,77.8,1.0,11.1,126.0,585.0,252.0,5.0,7.0,1.0,12.0,13.0,139.0,32.0,Matches
Pedrinho,br BRA,"DF,MF",21-136,4.0,251.0,13.0,94.0,106.0,55.0,1.0,251.0,4.0,1.0,25.0,1.0,25.0,106.0,417.0,209.0,2.0,5.0,0.0,9.0,3.0,135.0,16.0,Matches
Vinicius Kaue,br BRA,"DF,MF",20-268,3.3,209.0,13.0,80.0,103.0,28.0,0.0,209.0,3.0,2.0,66.7,1.0,33.3,103.0,559.0,296.0,3.0,3.0,0.0,3.0,0.0,108.0,8.0,Matches
Willian,br BRA,"FW,MF",37-005,4.2,158.0,1.0,8.0,79.0,73.0,16.0,158.0,9.0,3.0,33.3,6.0,66.7,90.0,502.0,112.0,2.0,4.0,1.0,10.0,7.0,114.0,29.0,Matches
Léo Cittadini,br BRA,"MF,FW",29-270,2.2,100.0,1.0,19.0,55.0,27.0,3.0,100.0,5.0,3.0,60.0,1.0,20.0,48.0,376.0,180.0,3.0,3.0,0.0,3.0,3.0,68.0,7.0,Matches
Thiago,br BRA,"FW,MF",23-024,2.5,113.0,1.0,17.0,50.0,50.0,3.0,113.0,12.0,7.0,58.3,4.0,33.3,67.0,448.0,187.0,4.0,5.0,2.0,10.0,1.0,81.0,17.0,Matches
Luciano Arriagada,cl CHI,"FW,MF",21-218,2.1,78.0,2.0,8.0,37.0,34.0,5.0,78.0,3.0,2.0,66.7,0.0,0.0,48.0,228.0,102.0,5.0,0.0,1.0,10.0,8.0,59.0,11.0,Matches
Bruno Peres,br BRA,DF,33-268,1.5,76.0,1.0,23.0,40.0,14.0,0.0,76.0,0.0,0.0,,0.0,,43.0,171.0,83.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31-306,1.1,29.0,1.0,1.0,13.0,15.0,3.0,29.0,1.0,0.0,0.0,1.0,100.0,13.0,69.0,31.0,1.0,1.0,0.0,3.0,1.0,26.0,6.0,Matches
Reinaldo,br BRA,FW,22-169,0.2,4.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,,0.0,,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Matches
Chiqueti,br BRA,MF,18-083,0.2,,,,,,,,,,,,,,,,,,,,,,,Matches
Danielzinho,br BRA,FW,21-149,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches
Bryan García,ec ECU,MF,22-310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,34.0,18842.0,1948.0,5788.0,8907.0,4344.0,677.0,18838.0,600.0,303.0,50.5,240.0,40.0,10194.0,53399.0,26631.0,533.0,400.0,113.0,477.0,289.0,11566.0,1195.0,
Opponent Total,,,28.4,34.0,20027.0,2102.0,6195.0,9314.0,4713.0,616.0,20022.0,591.0,278.0,47.0,257.0,43.5,11297.0,59670.0,30806.0,558.0,423.0,117.0,506.0,271.0,12792.0,1215.0,
