Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Éverson,br BRA,GK,33-125,32.0,665,938,70.9,19998,15676,99,99,100.0,287,289,99.3,274,543,50.5,0,0.0,0.0,0.0,1,12,0,0,1,Matches
Paulinho,br BRA,"FW,MF",23-132,29.5,738,914,80.7,9488,2024,476,556,85.6,193,227,85.0,23,31,74.2,1,1.7,2.5,-0.7,30,47,24,2,65,Matches
Hulk,br BRA,FW,37-122,28.7,553,859,64.4,8611,2644,302,384,78.6,163,252,64.7,55,131,42.0,8,5.4,5.4,2.6,53,47,39,6,95,Matches
Jemerson,br BRA,DF,31-092,24.5,1209,1363,88.7,21497,7435,463,492,94.1,623,666,93.5,91,158,57.6,1,0.1,0.6,0.9,4,59,2,0,62,Matches
Mauricio Lemos,uy URU,DF,27-331,23.1,1002,1204,83.2,22240,8155,251,277,90.6,557,608,91.6,187,293,63.8,0,0.0,0.2,0.0,2,75,2,0,70,Matches
Guilherme Arana,br BRA,DF,26-224,22.6,1160,1465,79.2,17891,6901,676,740,91.4,402,492,81.7,64,145,44.1,0,1.0,1.7,-1.0,22,89,29,9,124,Matches
Otávio,br BRA,MF,29-204,21.9,1145,1270,90.2,20141,6163,503,531,94.7,534,580,92.1,91,126,72.2,0,0.4,0.7,-0.4,11,141,5,1,125,Matches
Cristian Pavón,ar ARG,"FW,MF",27-307,20.0,695,909,76.5,10204,2101,424,482,88.0,208,276,75.4,41,81,50.6,6,3.3,2.8,2.7,35,42,20,5,60,Matches
Rodrigo Battaglia,ar ARG,MF,32-135,19.2,853,976,87.4,13841,3187,400,445,89.9,382,414,92.3,47,66,71.2,1,0.4,1.4,0.6,8,92,6,0,80,Matches
Federico Zaracho,ar ARG,"MF,FW",25-259,18.9,682,796,85.7,10339,1919,368,404,91.1,263,296,88.9,31,45,68.9,1,1.6,0.9,-0.6,18,57,10,1,59,Matches
Renzo Saravia,ar ARG,DF,30-161,17.5,703,913,77.0,11199,4187,354,406,87.2,296,358,82.7,40,100,40.0,2,0.9,0.7,1.1,8,76,6,3,69,Matches
Mariano,br BRA,DF,37-154,14.8,751,972,77.3,14457,5841,294,331,88.8,343,415,82.7,106,185,57.3,1,0.4,0.8,0.6,9,88,15,8,81,Matches
Rubens,br BRA,"DF,MF",22-156,13.7,558,718,77.7,8820,2724,294,335,87.8,220,267,82.4,32,62,51.6,1,1.1,0.9,-0.1,9,39,9,4,52,Matches
Igor Gomes,br BRA,"MF,FW",24-252,13.0,464,618,75.1,7941,1921,214,257,83.3,184,225,81.8,50,94,53.2,1,2.4,2.4,-1.4,27,39,19,5,62,Matches
Bruno Fuchs,br BRA,DF,24-237,12.1,555,662,83.8,11762,4059,158,175,90.3,308,339,90.9,87,137,63.5,0,0.2,0.2,-0.2,2,37,4,1,34,Matches
Hyoran,br BRA,"MF,FW",30-183,7.7,202,298,67.8,3493,935,97,109,89.0,83,111,74.8,19,56,33.9,0,3.1,2.7,-3.1,16,23,10,3,35,Matches
Edenílson,br BRA,"MF,FW",33-341,11.7,448,534,83.9,6934,1967,240,272,88.2,169,189,89.4,27,43,62.8,2,1.8,1.2,0.2,15,39,7,2,44,Matches
Alan Franco,ec ECU,"MF,FW",25-095,8.7,285,335,85.1,4741,1189,131,149,87.9,123,137,89.8,21,32,65.6,0,0.3,0.6,-0.3,7,23,3,0,26,Matches
Pedrinho,br BRA,"MF,FW",25-225,6.7,320,389,82.3,5324,1568,157,165,95.2,126,147,85.7,28,54,51.9,2,1.4,1.8,0.6,15,65,15,5,66,Matches
Igor Rabello,br BRA,DF,28-210,5.2,209,264,79.2,3904,1644,76,83,91.6,109,125,87.2,18,48,37.5,0,0.1,0.1,-0.1,2,19,1,0,19,Matches
Eduardo Vargas,cl CHI,FW,34-004,5.2,127,159,79.9,2152,315,69,78,88.5,39,51,76.5,14,22,63.6,0,1.1,0.4,-1.1,11,11,3,1,11,Matches
Nathan Silva,br BRA,DF,26-202,4.0,213,238,89.5,4459,1606,48,53,90.6,146,152,96.1,18,31,58.1,0,0.3,0.5,-0.3,1,9,0,0,15,Matches
Patrick,br BRA,"MF,FW",31-118,6.1,247,308,80.2,3768,961,144,164,87.8,86,110,78.2,15,21,71.4,0,1.0,0.9,-1.0,3,12,7,3,21,Matches
Alan Kardec,br BRA,"FW,MF",34-316,2.7,33,48,68.8,376,99,20,26,76.9,9,13,69.2,0,0,,1,0.8,0.6,0.2,3,3,2,0,5,Matches
Matheus Mendes,br BRA,GK,24-259,2.0,40,66,60.6,1507,1343,6,6,100.0,9,10,90.0,25,50,50.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Dodô,br BRA,DF,31-291,0.7,46,56,82.1,746,182,21,25,84.0,23,26,88.5,2,5,40.0,0,0.0,0.0,0.0,0,4,0,0,8,Matches
Alisson,br BRA,"MF,DF",18-064,0.5,17,24,70.8,289,102,7,10,70.0,8,9,88.9,1,2,50.0,0,0.2,0.4,-0.2,2,1,4,2,3,Matches
Réver,br BRA,"DF,FW",38-324,0.3,9,14,64.3,186,101,1,1,100.0,7,8,87.5,1,5,20.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Isaac,br BRA,FW,19-243,0.2,2,3,66.7,13,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Paulo Vitor,br BRA,MF,19-090,0.2,17,17,100.0,279,92,8,8,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Carlos Eduardo,br BRA,"MF,FW",19-184,0.1,1,1,100.0,32,18,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Squad Total,,,29.5,34.0,13949,17331,80.5,246632,87059,6303,7066,89.2,5907,6799,86.9,1410,2568,54.9,28,29.1,30.3,-1.1,316,1151,243,61,1294,
Opponent Total,,,28.3,34.0,11861,15093,78.6,209438,80831,5449,6203,87.8,4802,5703,84.2,1289,2326,55.4,17,24.2,28.6,-7.2,295,1057,216,81,1260,
