Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Léo Jardim,br BRA,GK,28-249,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.21,37.0,45.0,-8.0,-0.24,,43.2,41.7,1.4,0.04,,Matches
Lucas Piton,br BRA,DF,23-046,33,2923.0,89.0,95.5,32.5,33,89.0,31,0,,0,1.24,37.0,44.0,-7.0,-0.22,0.44,41.7,39.7,2.0,0.06,0.42,Matches
Léo Pelé,br BRA,DF,27-263,31,2519.0,81.0,82.3,28.0,28,88.0,26,3,15.0,1,1.23,31.0,38.0,-7.0,-0.25,-0.08,37.6,34.0,3.6,0.13,0.48,Matches
Gabriel Chaves,br BRA,"FW,MF",22-286,33,2277.0,69.0,74.4,25.3,25,81.0,8,8,32.0,0,1.24,25.0,32.0,-7.0,-0.28,-0.16,31.8,30.0,1.8,0.07,0.11,Matches
Zé Gabriel,br BRA,MF,24-307,23,1678.0,73.0,54.8,18.6,21,78.0,11,2,18.0,2,1.48,19.0,17.0,2.0,0.11,0.76,21.2,22.9,-1.6,-0.09,-0.29,Matches
José Luis Rodríguez Bebanz,uy URU,DF,26-255,29,1821.0,63.0,59.5,20.2,20,85.0,15,9,14.0,3,1.07,27.0,32.0,-5.0,-0.25,-0.03,27.3,26.9,0.4,0.02,-0.05,Matches
Gary Medel,cl CHI,"DF,MF",36-113,17,1483.0,87.0,48.5,16.5,17,87.0,14,0,,0,1.47,21.0,19.0,2.0,0.12,0.69,21.8,20.8,1.0,0.06,0.03,Matches
Bruno Praxedes,br BRA,MF,21-289,18,1213.0,67.0,39.6,13.5,17,69.0,4,1,45.0,0,1.72,15.0,16.0,-1.0,-0.07,0.27,13.2,16.5,-3.3,-0.24,-0.48,Matches
Pablo Vegetti,ar ARG,FW,35-040,17,1432.0,84.0,46.8,15.9,16,88.0,12,1,27.0,0,1.71,22.0,15.0,7.0,0.44,1.27,19.9,20.5,-0.6,-0.04,-0.15,Matches
Paulinho,br BRA,MF,26-320,16,1376.0,86.0,45.0,15.3,16,86.0,11,0,,0,1.75,21.0,16.0,5.0,0.33,1.02,20.1,21.3,-1.2,-0.08,-0.22,Matches
Robson Bambu,br BRA,DF,26-012,16,1196.0,75.0,39.1,13.3,15,77.0,8,1,40.0,6,1.13,12.0,15.0,-3.0,-0.23,0.02,15.0,14.3,0.7,0.05,0.01,Matches
Jair,br BRA,MF,29-090,26,1420.0,55.0,46.4,15.8,14,81.0,6,12,24.0,2,1.08,18.0,22.0,-4.0,-0.25,-0.03,21.8,18.4,3.4,0.21,0.32,Matches
Alex Teixeira,br BRA,"FW,MF",33-322,21,1125.0,54.0,36.8,12.5,13,69.0,1,8,28.0,13,0.9,12.0,17.0,-5.0,-0.4,-0.26,15.8,14.4,1.5,0.12,0.12,Matches
Maicon,br BRA,DF,35-071,13,985.0,76.0,32.2,10.9,11,86.0,8,2,19.0,8,1.69,13.0,9.0,4.0,0.37,0.89,10.9,12.6,-1.6,-0.15,-0.28,Matches
Marlon Gomes,br BRA,MF,19-345,20,950.0,48.0,31.0,10.6,11,65.0,1,9,26.0,3,1.35,11.0,16.0,-5.0,-0.47,-0.35,,,,,,Matches
Pedro Raul,br BRA,FW,27-019,12,835.0,70.0,27.3,9.3,9,86.0,6,3,22.0,0,0.5,8.0,16.0,-8.0,-0.86,-0.86,11.8,10.8,1.0,0.1,0.08,Matches
Paulo Henrique,br BRA,DF,27-122,11,668.0,61.0,21.8,7.4,8,81.0,2,3,6.0,14,1.45,4.0,6.0,-2.0,-0.27,-0.04,7.7,8.3,-0.6,-0.08,-0.16,Matches
Figueiredo,br BRA,"FW,MF",22-102,16,656.0,41.0,21.4,7.3,7,69.0,1,9,19.0,8,0.88,3.0,8.0,-5.0,-0.69,-0.57,8.9,8.3,0.5,0.07,0.04,Matches
Luca Orellano,ar ARG,"FW,MF",23-247,18,622.0,35.0,20.3,6.9,6,65.0,0,12,19.0,10,0.67,6.0,16.0,-10.0,-1.45,-1.52,9.4,8.1,1.3,0.18,0.18,Matches
Andrey Santos,br BRA,MF,19-205,6,421.0,70.0,13.8,4.7,6,70.0,2,0,,0,1.0,5.0,7.0,-2.0,-0.43,-0.22,6.3,4.7,1.6,0.34,0.34,Matches
Dimitri Payet,fr FRA,"MF,FW",36-240,13,609.0,47.0,19.9,6.8,5,66.0,0,8,35.0,1,1.69,10.0,4.0,6.0,0.89,1.4,10.0,8.4,1.6,0.23,0.23,Matches
Manuel Capasso,ar ARG,DF,27-219,8,470.0,59.0,15.4,5.2,5,78.0,3,3,26.0,11,0.25,3.0,12.0,-9.0,-1.72,-1.76,6.2,7.2,-1.0,-0.19,-0.28,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",28-232,7,330.0,47.0,10.8,3.7,5,59.0,0,2,18.0,12,1.14,2.0,3.0,-1.0,-0.27,-0.04,3.5,2.6,0.9,0.25,0.23,Matches
Matías Galarza,py PAR,MF,21-286,10,401.0,40.0,13.1,4.5,4,67.0,0,6,23.0,9,1.0,3.0,8.0,-5.0,-1.12,-1.02,3.3,6.1,-2.8,-0.64,-0.78,Matches
Miranda,br BRA,DF,23-309,7,388.0,55.0,12.7,4.3,4,84.0,2,3,18.0,11,0.86,3.0,12.0,-9.0,-2.09,-2.12,8.3,5.5,2.8,0.65,0.69,Matches
Rossi,br BRA,"FW,MF",30-216,7,356.0,51.0,11.6,4.0,4,62.0,0,3,37.0,2,2.71,9.0,4.0,5.0,1.26,1.7,5.4,6.2,-0.8,-0.18,-0.25,Matches
Rodrigo Alves,br BRA,MF,21-173,8,352.0,44.0,11.5,3.9,4,74.0,2,4,14.0,2,0.75,5.0,9.0,-4.0,-1.02,-0.89,4.3,6.1,-1.8,-0.47,-0.58,Matches
Sebastián Ferreira,py PAR,"FW,MF",25-284,12,419.0,35.0,13.7,4.7,3,72.0,1,9,23.0,7,1.67,7.0,5.0,2.0,0.43,0.77,7.8,4.6,3.2,0.68,0.74,Matches
Erick Marcus,br BRA,"MF,FW",19-268,14,400.0,29.0,13.1,4.4,3,57.0,0,11,21.0,5,0.93,7.0,6.0,1.0,0.23,0.53,7.8,5.1,2.7,0.61,0.65,Matches
Mateus Cocão,br BRA,MF,21-251,8,343.0,43.0,11.2,3.8,3,76.0,1,5,23.0,14,0.88,4.0,5.0,-1.0,-0.26,-0.03,5.9,3.5,2.4,0.63,0.66,Matches
Rayan Vitor,br BRA,"FW,MF",17-113,6,265.0,44.0,8.7,2.9,3,68.0,0,3,20.0,3,0.5,1.0,3.0,-2.0,-0.68,-0.49,4.1,3.4,0.6,0.22,0.19,Matches
Cauan Barros,br BRA,MF,19-202,8,237.0,30.0,7.7,2.6,3,60.0,0,5,12.0,8,1.0,2.0,4.0,-2.0,-0.76,-0.57,2.6,3.8,-1.2,-0.44,-0.53,Matches
José Vitor,br BRA,DF,21-167,3,104.0,35.0,3.4,1.2,1,90.0,1,2,7.0,20,1.33,0.0,3.0,-3.0,-2.6,-2.44,1.5,2.2,-0.7,-0.61,-0.67,Matches
Gabriel Carabajal,ar ARG,MF,31-350,6,122.0,20.0,4.0,1.4,0,,0,6,20.0,6,0.0,2.0,4.0,-2.0,-1.48,-1.29,2.3,4.1,-1.8,-1.33,-1.43,Matches
Eguinaldo,br BRA,"FW,MF",19-107,4,67.0,17.0,2.2,0.7,0,,0,4,17.0,3,1.0,1.0,3.0,-2.0,-2.69,-2.51,1.2,1.3,-0.2,-0.22,-0.27,Matches
Paulinho,br BRA,DF,18-185,1,45.0,45.0,1.5,0.5,0,,0,1,45.0,1,0.0,1.0,2.0,-1.0,-2.0,-1.79,,,,,,Matches
Rwan,br BRA,"MF,FW",22-188,2,34.0,17.0,1.1,0.4,0,,0,2,17.0,8,0.5,0.0,0.0,0.0,0.0,0.24,0.2,0.3,-0.1,-0.35,-0.4,Matches
Gabriel Dias,br BRA,DF,29-198,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,3,3.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,-0.04,Matches
Paulo Victor,br BRA,DF,22-225,1,11.0,11.0,0.4,0.1,0,,0,1,11.0,8,3.0,0.0,0.0,0.0,0.0,0.24,0.0,0.3,-0.3,-2.08,-2.13,Matches
Halls,br BRA,GK,24-160,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Ivan,br BRA,GK,26-290,0,,,,,0,,0,0,,33,,,,,,,,,,,,Matches
Jefferson,br BRA,DF,26-325,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Lyncon,br BRA,DF,18-201,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.9,34,3060.0,90.0,100.0,34.0,374,80.0,211,162,22.0,246,1.21,37.0,45.0,-8.0,-0.24,,43.2,41.7,1.4,0.04,,
Opponent Total,,,28.3,34,3060.0,90.0,100.0,34.0,374,80.0,209,162,19.0,242,1.56,45.0,37.0,8.0,0.24,,41.7,43.2,-1.4,-0.04,,
