Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Léo Jardim,br BRA,GK,28-249,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Piton,br BRA,DF,23-046,33,33,2923.0,32.5,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,5.0,73.0,130.0,199.0,0.0,0.09,0.09,0.0,0.09,0.03,0.12,0.15,0.03,0.15,Matches
Léo Pelé,br BRA,DF,27-263,31,28,2519.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.3,0.6,50.0,126.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Gabriel Chaves,br BRA,"FW,MF",22-286,33,25,2277.0,25.3,8.0,4.0,12.0,8.0,0.0,0.0,5.0,0.0,8.9,8.9,4.7,13.5,77.0,31.0,176.0,0.32,0.16,0.47,0.32,0.47,0.35,0.18,0.54,0.35,0.54,Matches
Zé Gabriel,br BRA,MF,24-307,23,21,1678.0,18.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,22.0,81.0,10.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches
José Luis Rodríguez Bebanz,uy URU,DF,26-255,29,20,1821.0,20.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,50.0,89.0,82.0,0.05,0.0,0.05,0.05,0.05,0.1,0.1,0.2,0.1,0.2,Matches
Gary Medel,cl CHI,"DF,MF",36-113,17,17,1483.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.1,0.1,4.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Praxedes,br BRA,MF,21-289,18,17,1213.0,13.5,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.9,2.3,34.0,66.0,31.0,0.07,0.15,0.22,0.07,0.22,0.1,0.07,0.17,0.1,0.17,Matches
Pablo Vegetti,ar ARG,FW,35-040,17,16,1432.0,15.9,9.0,1.0,10.0,7.0,2.0,2.0,3.0,1.0,9.3,7.7,0.5,8.2,5.0,11.0,54.0,0.57,0.06,0.63,0.44,0.5,0.58,0.03,0.61,0.48,0.51,Matches
Paulinho,br BRA,MF,26-320,16,16,1376.0,15.3,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,1.5,2.0,38.0,101.0,48.0,0.0,0.13,0.13,0.0,0.13,0.03,0.1,0.12,0.03,0.12,Matches
