Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Léo Jardim,br BRA,GK,28-249,34.0,627.0,861.0,72.8,16569.0,11706.0,136.0,136.0,100.0,286.0,288.0,99.3,184.0,411.0,44.8,0,0.1,0.1,-0.1,1.0,7.0,1.0,0.0,0.0,Matches
Lucas Piton,br BRA,DF,23-046,32.5,1293.0,1736.0,74.5,21522.0,8479.0,671.0,736.0,91.2,494.0,643.0,76.8,105.0,242.0,43.4,3,4.0,5.2,-1.0,53.0,102.0,61.0,46.0,130.0,Matches
Léo Pelé,br BRA,DF,27-263,28.0,1323.0,1525.0,86.8,23513.0,8850.0,561.0,591.0,94.9,632.0,692.0,91.3,112.0,198.0,56.6,0,0.3,0.6,-0.3,7.0,124.0,5.0,1.0,126.0,Matches
Gabriel Chaves,br BRA,"FW,MF",22-286,25.3,406.0,539.0,75.3,6349.0,1473.0,226.0,255.0,88.6,121.0,150.0,80.7,37.0,77.0,48.1,4,4.7,4.2,-0.7,26.0,17.0,23.0,12.0,31.0,Matches
Zé Gabriel,br BRA,MF,24-307,18.6,835.0,953.0,87.6,16043.0,5030.0,311.0,348.0,89.4,411.0,440.0,93.4,100.0,130.0,76.9,0,0.2,0.3,-0.2,6.0,67.0,2.0,0.0,81.0,Matches
José Luis Rodríguez Bebanz,uy URU,DF,26-255,20.2,727.0,1097.0,66.3,13194.0,5638.0,323.0,391.0,82.6,324.0,441.0,73.5,71.0,204.0,34.8,0,2.0,2.6,-2.0,26.0,64.0,32.0,19.0,89.0,Matches
Gary Medel,cl CHI,"DF,MF",36-113,16.5,873.0,946.0,92.3,16856.0,5840.0,289.0,300.0,96.3,469.0,497.0,94.4,106.0,136.0,77.9,0,0.1,0.2,-0.1,3.0,57.0,2.0,0.0,51.0,Matches
Bruno Praxedes,br BRA,MF,21-289,13.5,480.0,613.0,78.3,8119.0,1797.0,237.0,280.0,84.6,194.0,228.0,85.1,41.0,67.0,61.2,2,0.9,0.4,1.1,8.0,54.0,9.0,0.0,66.0,Matches
Pablo Vegetti,ar ARG,FW,35-040,15.9,159.0,266.0,59.8,2131.0,328.0,98.0,134.0,73.1,36.0,79.0,45.6,7.0,12.0,58.3,1,0.5,0.3,0.5,3.0,10.0,2.0,0.0,11.0,Matches
Paulinho,br BRA,MF,26-320,15.3,676.0,808.0,83.7,11454.0,3242.0,334.0,363.0,92.0,271.0,320.0,84.7,59.0,89.0,66.3,2,1.5,1.7,0.5,25.0,101.0,18.0,5.0,101.0,Matches
Robson Bambu,br BRA,DF,26-012,13.3,543.0,669.0,81.2,10477.0,3934.0,187.0,209.0,89.5,296.0,328.0,90.2,56.0,106.0,52.8,0,0.1,0.2,-0.1,3.0,28.0,3.0,1.0,32.0,Matches
Jair,br BRA,MF,29-090,15.8,760.0,857.0,88.7,13793.0,3908.0,315.0,342.0,92.1,351.0,380.0,92.4,79.0,103.0,76.7,0,0.9,1.7,-0.9,14.0,95.0,18.0,4.0,136.0,Matches
Alex Teixeira,br BRA,"FW,MF",33-322,12.5,249.0,304.0,81.9,3547.0,765.0,144.0,159.0,90.6,79.0,95.0,83.2,12.0,24.0,50.0,3,1.6,1.1,1.4,13.0,11.0,7.0,2.0,28.0,Matches
Maicon,br BRA,DF,35-071,10.9,458.0,540.0,84.8,9928.0,4241.0,136.0,144.0,94.4,228.0,247.0,92.3,91.0,139.0,65.5,2,0.9,0.2,1.1,3.0,34.0,2.0,1.0,26.0,Matches
Marlon Gomes,br BRA,MF,19-345,10.6,,,,,,,,,,,,,,,1,,,,,,,,,Matches
Pedro Raul,br BRA,FW,27-019,9.3,114.0,180.0,63.3,1350.0,222.0,79.0,115.0,68.7,27.0,40.0,67.5,1.0,4.0,25.0,0,0.9,0.9,-0.9,8.0,11.0,6.0,1.0,12.0,Matches
Paulo Henrique,br BRA,DF,27-122,7.4,281.0,378.0,74.3,4574.0,1797.0,142.0,153.0,92.8,111.0,157.0,70.7,21.0,45.0,46.7,0,0.6,0.7,-0.6,10.0,13.0,8.0,6.0,20.0,Matches
Figueiredo,br BRA,"FW,MF",22-102,7.3,164.0,248.0,66.1,2579.0,691.0,90.0,120.0,75.0,54.0,77.0,70.1,13.0,29.0,44.8,0,0.9,1.2,-0.9,9.0,19.0,5.0,2.0,21.0,Matches
Luca Orellano,ar ARG,"FW,MF",23-247,6.9,195.0,278.0,70.1,3030.0,834.0,105.0,122.0,86.1,64.0,86.0,74.4,14.0,43.0,32.6,1,1.0,2.2,0.0,11.0,12.0,19.0,5.0,35.0,Matches
