Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Fabrício Bruno,br BRA,DF,27-285,30,30,2700.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.5,0.9,29.0,175.0,6.0,0.0,0.03,0.03,0.0,0.03,0.01,0.02,0.03,0.01,0.03,Matches
Léo Pereira,br BRA,DF,27-297,29,29,2376.0,26.4,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,0.4,2.0,36.0,155.0,16.0,0.11,0.04,0.15,0.11,0.15,0.06,0.01,0.07,0.06,0.07,Matches
Wesley,br BRA,DF,20-079,31,27,2438.0,27.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,2.9,4.0,49.0,102.0,276.0,0.04,0.04,0.07,0.04,0.07,0.04,0.11,0.15,0.04,0.15,Matches
Gerson,br BRA,MF,26-188,28,27,2370.0,26.3,5.0,7.0,12.0,5.0,0.0,0.0,3.0,1.0,2.8,2.8,5.0,7.7,69.0,142.0,178.0,0.19,0.27,0.46,0.19,0.46,0.1,0.19,0.29,0.1,0.29,Matches
Ayrton Lucas,br BRA,DF,26-158,31,26,2340.0,26.0,4.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,2.6,2.6,1.2,3.8,58.0,121.0,122.0,0.15,0.04,0.19,0.15,0.19,0.1,0.05,0.15,0.1,0.15,Matches
Thiago Maia,br BRA,MF,26-246,30,25,2021.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,0.2,0.3,16.0,120.0,49.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Pedro,br BRA,FW,26-157,30,22,1792.0,19.9,11.0,0.0,11.0,7.0,4.0,4.0,1.0,0.0,9.1,5.9,0.9,6.9,13.0,40.0,85.0,0.55,0.0,0.55,0.35,0.35,0.46,0.05,0.5,0.3,0.34,Matches
Erick Pulgar,cl CHI,MF,29-313,22,19,1730.0,19.2,2.0,3.0,5.0,2.0,0.0,0.0,8.0,0.0,0.9,0.9,1.9,2.8,10.0,116.0,24.0,0.1,0.16,0.26,0.1,0.26,0.05,0.1,0.14,0.05,0.14,Matches
Matheus Cunha,br BRA,GK,22-184,19,18,1580.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",29-176,24,18,1508.0,16.8,7.0,5.0,12.0,7.0,0.0,0.0,3.0,0.0,4.1,4.1,4.8,8.8,29.0,116.0,132.0,0.42,0.3,0.72,0.42,0.72,0.24,0.28,0.53,0.24,0.53,Matches
Gabriel Barbosa,br BRA,FW,27-086,25,17,1512.0,16.8,5.0,1.0,6.0,1.0,4.0,5.0,7.0,2.0,9.5,5.6,1.5,7.1,25.0,71.0,111.0,0.3,0.06,0.36,0.06,0.12,0.57,0.09,0.66,0.33,0.42,Matches
Everton Soares,br BRA,"FW,MF",27-247,29,17,1441.0,16.0,3.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,2.6,2.6,2.0,4.6,66.0,60.0,172.0,0.19,0.25,0.44,0.19,0.44,0.16,0.12,0.29,0.16,0.29,Matches
Everton Ribeiro,br BRA,"FW,MF",34-228,27,15,1405.0,15.6,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,3.4,4.3,34.0,138.0,89.0,0.13,0.26,0.38,0.13,0.38,0.05,0.22,0.27,0.05,0.27,Matches
