Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Fabrício Bruno,br BRA,DF,27-285,30.0,22,0.73,18,1,0,3,0,0,4,0.13,4,0,0,0,0,0,Matches
Léo Pereira,br BRA,DF,27-297,26.4,27,1.02,25,0,0,2,0,0,2,0.08,1,0,0,1,0,0,Matches
Wesley,br BRA,DF,20-079,27.1,58,2.14,49,0,3,0,6,0,4,0.15,2,0,0,0,2,0,Matches
Gerson,br BRA,MF,26-188,26.3,105,3.99,87,0,7,3,7,1,14,0.53,12,0,1,0,1,0,Matches
Ayrton Lucas,br BRA,DF,26-158,26.0,42,1.61,30,0,6,2,3,1,7,0.27,3,0,2,1,1,0,Matches
Thiago Maia,br BRA,MF,26-246,22.5,30,1.34,28,1,0,0,0,1,2,0.09,2,0,0,0,0,0,Matches
Pedro,br BRA,FW,26-157,19.9,41,2.06,27,0,2,8,3,1,3,0.15,3,0,0,0,0,0,Matches
Erick Pulgar,cl CHI,MF,29-313,19.2,29,1.51,27,0,0,1,1,0,4,0.21,4,0,0,0,0,0,Matches
Matheus Cunha,br BRA,GK,22-184,17.6,2,0.11,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",29-176,16.8,83,4.95,48,14,7,5,7,2,10,0.6,3,2,3,0,2,0,Matches
Gabriel Barbosa,br BRA,FW,27-086,16.8,42,2.5,31,4,0,7,0,0,5,0.3,3,0,0,2,0,0,Matches
Everton Soares,br BRA,"FW,MF",27-247,16.0,70,4.37,44,4,16,2,2,2,11,0.69,6,1,3,0,1,0,Matches
Everton Ribeiro,br BRA,"FW,MF",34-228,15.6,58,3.72,45,10,0,1,1,1,8,0.51,5,2,0,0,1,0,Matches
Bruno Henrique,br BRA,"FW,MF",32-329,14.9,36,2.41,26,0,5,4,1,0,4,0.27,1,0,2,0,1,0,Matches
Victor Hugo,br BRA,"MF,FW",19-197,13.6,33,2.42,24,1,4,4,0,0,3,0.22,3,0,0,0,0,0,Matches
David Luiz,br BRA,DF,36-216,11.0,9,0.81,8,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Agustín Rossi,ar ARG,GK,28-095,11.0,1,0.09,0,1,0,0,0,0,1,0.09,0,1,0,0,0,0,Matches
Luiz Araújo,br BRA,"FW,MF",27-175,7.0,27,3.88,16,3,3,2,3,0,4,0.57,1,0,1,0,2,0,Matches
Matheuzinho,br BRA,DF,23-077,5.5,7,1.27,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Santos,br BRA,GK,33-252,5.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Filipe Luís,br BRA,DF,38-107,4.7,10,2.15,10,0,0,0,0,0,2,0.43,2,0,0,0,0,0,Matches
Matheus França,br BRA,"MF,FW",19-237,4.1,16,3.9,11,1,3,0,1,0,1,0.24,0,0,0,0,1,0,Matches
Allan,br BRA,MF,26-266,5.1,13,2.54,12,0,0,0,1,0,2,0.39,1,0,0,0,1,0,Matches
Pablo,br BRA,DF,32-156,3.9,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arturo Vidal,cl CHI,"MF,DF",36-186,2.8,9,3.2,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guillermo Varela,uy URU,DF,30-245,0.8,1,1.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marinho,br BRA,"FW,DF",33-179,0.9,3,3.29,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor,br BRA,MF,20-262,0.9,1,1.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Caio,br BRA,"MF,DF",30-099,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedrinho,br BRA,FW,20-220,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Gonçalves,br BRA,"FW,MF",18-098,0.2,2,11.25,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
André Inácio,br BRA,FW,21-274,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.4,34.0,779,22.91,592,42,56,44,36,9,92,2.71,57,6,12,4,13,0,
Opponent Total,,,28.3,34.0,845,24.85,592,72,53,69,44,15,64,1.88,41,5,4,8,5,1,
