Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gabriel,br BRA,GK,31-058,30.7,663,1002,66.2,19582,15028,123,125,98.4,278,280,99.3,241,572,42.1,1,0.2,0.1,0.8,1,21,1,0,0,Matches
Robson,br BRA,"MF,FW",32-178,24.7,436,687,63.5,6837,2367,257,337,76.3,133,201,66.2,36,82,43.9,4,2.1,2.6,1.9,22,41,23,10,65,Matches
Natanael,br BRA,DF,21-323,23.8,810,1058,76.6,12811,5303,440,515,85.4,304,387,78.6,50,96,52.1,0,0.6,1.2,-0.6,12,51,15,7,68,Matches
Marcelino Moreno,ar ARG,MF,29-152,23.6,648,893,72.6,10895,3500,350,392,89.3,211,271,77.9,71,173,41.0,4,4.9,5.4,-0.9,52,85,47,14,96,Matches
Bruno Gomes,br BRA,MF,22-234,22.7,625,837,74.7,9973,3421,305,370,82.4,247,299,82.6,44,101,43.6,0,1.9,1.0,-1.9,23,89,11,2,109,Matches
Henrique,br BRA,DF,37-041,22.5,643,726,88.6,12353,4244,222,243,91.4,348,373,93.3,68,98,69.4,0,0.0,0.3,0.0,0,21,0,0,31,Matches
Jamerson,br BRA,"DF,FW",25-076,19.5,636,844,75.4,10324,4246,331,386,85.8,241,307,78.5,44,96,45.8,1,1.7,1.8,-0.7,15,48,13,10,62,Matches
Benjamín Kuscevic,cl CHI,DF,27-206,19.5,706,860,82.1,14376,5061,207,237,87.3,416,458,90.8,78,150,52.0,0,0.0,0.1,0.0,1,33,2,1,48,Matches
Victor Luis,br BRA,DF,30-154,16.4,617,822,75.1,10762,4413,290,326,89.0,267,334,79.9,53,128,41.4,1,1.6,1.1,-0.6,16,51,13,7,65,Matches
Matheus Bianqui,br BRA,MF,25-297,13.2,258,368,70.1,4209,1128,133,181,73.5,103,129,79.8,16,34,47.1,1,1.3,0.3,-0.3,6,22,2,1,34,Matches
Sebastián Gómez,co COL,MF,27-174,13.1,370,445,83.1,5671,1383,207,225,92.0,138,170,81.2,22,29,75.9,1,0.4,0.3,0.6,11,36,4,1,39,Matches
Islam Slimani,dz ALG,FW,35-159,9.1,157,216,72.7,2028,244,98,121,81.0,40,58,69.0,6,12,50.0,2,1.3,0.6,0.7,8,12,2,1,12,Matches
Bruno Viana,br BRA,DF,28-292,9.0,356,427,83.4,7430,3279,121,134,90.3,173,199,86.9,58,85,68.2,0,0.0,0.1,0.0,0,21,1,0,26,Matches
Alef Manga,br BRA,"FW,MF",28-360,8.9,190,248,76.6,2772,492,115,140,82.1,51,66,77.3,16,21,76.2,3,1.0,0.8,2.0,18,9,7,1,17,Matches
Willian Farias,br BRA,MF,34-171,8.8,313,373,83.9,5444,1553,137,152,90.1,142,162,87.7,30,42,71.4,0,0.0,0.1,0.0,2,27,0,0,27,Matches
Andrey Ramos do Nascimento,br BRA,MF,25-282,10.1,485,564,86.0,8493,2800,225,254,88.6,202,224,90.2,49,66,74.2,0,0.6,0.7,-0.6,9,52,6,1,73,Matches
Liziero,br BRA,MF,25-290,6.5,246,309,79.6,4475,1476,104,125,83.2,102,123,82.9,33,43,76.7,0,0.3,0.5,-0.3,5,31,1,0,36,Matches
Diogo,br BRA,"FW,MF",26-355,7.1,107,155,69.0,1444,265,50,67,74.6,37,51,72.5,4,9,44.4,1,0.2,0.4,0.8,5,9,3,1,7,Matches
Thalisson Gabriel,br BRA,DF,21-308,7.0,250,312,80.1,4902,1601,72,85,84.7,155,187,82.9,23,35,65.7,0,0.0,0.0,0.0,1,13,0,0,18,Matches
Zé Roberto,br BRA,"FW,MF",30-071,5.8,86,134,64.2,1201,400,51,72,70.8,24,37,64.9,5,8,62.5,1,0.7,0.5,0.3,6,13,4,0,14,Matches
Kaio,br BRA,"MF,FW",19-282,7.2,135,192,70.3,2086,682,77,93,82.8,45,67,67.2,10,21,47.6,0,0.4,0.7,-0.4,9,19,10,2,25,Matches
Jean Pedroso,br BRA,DF,19-300,6.5,234,284,82.4,4578,1512,73,78,93.6,135,150,90.0,25,51,49.0,0,0.0,0.1,0.0,0,13,2,0,18,Matches
Thiago Dombroski,br BRA,DF,21-157,5.1,166,225,73.8,3772,1878,45,50,90.0,89,103,86.4,32,70,45.7,0,0.0,0.0,0.0,0,19,0,0,18,Matches
Rodrigo Pinho,br BRA,FW,32-178,4.3,46,71,64.8,646,129,25,32,78.1,13,22,59.1,3,4,75.0,0,0.2,0.0,-0.2,4,5,0,0,4,Matches
