Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-16,16:00,Série A,Matchweek 1,Sun,Away,L,0.0,3.0,Flamengo,0.4,1.4,42.0,42848.0,Gabriel,4-3-3,Rodrigo José Pereira de Lima,Match Report,
2023-04-23,18:30,Série A,Matchweek 2,Sun,Home,L,0.0,3.0,Fortaleza,0.7,2.6,58.0,24423.0,Gabriel,3-1-4-2,Wilton Sampaio,Match Report,
2023-04-29,16:30,Série A,Matchweek 3,Sat,Home,D,1.0,1.0,São Paulo,1.8,1.1,33.0,25210.0,Willian Farias,3-4-3,Rafael Rodrigo Klein,Match Report,
2023-05-07,16:00,Série A,Matchweek 4,Sun,Away,L,1.0,3.0,Bahia,0.4,1.5,50.0,37936.0,Willian Farias,3-4-3,Bruno Mota Correia,Match Report,
2023-05-11,19:00,Série A,Matchweek 5,Thu,Home,D,1.0,1.0,Vasco da Gama,1.0,0.8,36.0,20880.0,Henrique,5-4-1,Ramon Abatti Abel,Match Report,
2023-05-14,18:30,Série A,Matchweek 6,Sun,Away,L,2.0,3.0,Ath Paranaense,0.4,2.9,36.0,17608.0,Henrique,5-4-1,Flavio Rodrigues de Souza,Match Report,
2023-05-20,18:30,Série A,Matchweek 7,Sat,Home,L,1.0,2.0,Atlético Mineiro,1.0,1.5,35.0,20047.0,Henrique,3-5-2,Rodrigo José Pereira de Lima,Match Report,
2023-05-27,17:30,Série A,Matchweek 8,Sat,Away,D,1.0,1.0,Cuiabá,1.0,0.7,57.0,8660.0,Henrique,3-4-1-2,Denis da Silva Ribeiro Serafim,Match Report,
2023-06-04,18:30,Série A,Matchweek 9,Sun,Away,L,1.0,3.0,Palmeiras,0.6,2.5,49.0,33570.0,Henrique,3-4-1-2,Felipe Fernandes de Lima,Match Report,
2023-06-10,16:00,Série A,Matchweek 10,Sat,Home,D,0.0,0.0,Santos,1.2,0.8,47.0,25987.0,Henrique,3-5-2,Bruno Mota Correia,Match Report,
2023-06-22,20:00,Série A,Matchweek 11,Thu,Home,L,0.0,1.0,Internacional,1.5,0.9,51.0,25983.0,Gabriel,3-1-4-2,André Luiz Skettino Policarpo Bento,Match Report,
2023-06-25,16:00,Série A,Matchweek 12,Sun,Away,L,1.0,5.0,Grêmio,1.1,3.4,50.0,37048.0,Gabriel,3-1-4-2,João Vitor Gobi,Match Report,
2023-07-03,20:00,Série A,Matchweek 13,Mon,Away,W,2.0,1.0,Goiás,0.9,1.9,37.0,10394.0,Gabriel,4-1-4-1,Denis da Silva Ribeiro Serafim,Match Report,
2023-07-08,18:30,Série A,Matchweek 14,Sat,Home,W,3.0,1.0,América (MG),1.9,1.1,43.0,,Henrique,4-1-4-1,Rafael Rodrigo Klein,Match Report,
2023-07-16,11:00,Série A,Matchweek 15,Sun,Away,D,0.0,0.0,Cruzeiro,1.1,0.8,45.0,,Gabriel,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2023-07-24,19:00,Série A,Matchweek 16,Mon,Home,W,2.0,0.0,Fluminense,1.9,1.0,28.0,,Henrique,4-1-4-1,Flavio Rodrigues de Souza,Match Report,
2023-07-30,16:00,Série A,Matchweek 17,Sun,Away,L,1.0,4.0,Botafogo (RJ),1.2,0.9,43.0,,Henrique,4-1-4-1,João Vitor Gobi,Match Report,
2023-08-06,18:30,Série A,Matchweek 18,Sun,Home,L,0.0,1.0,Bragantino,0.5,1.0,50.0,,Henrique,4-1-4-1,Yuri Elino Ferreira da Cruz,Match Report,
2023-08-13,16:00,Série A,Matchweek 19,Sun,Away,L,1.0,3.0,Corinthians,0.8,2.4,46.0,42171.0,Henrique,4-1-4-1,Ramon Abatti Abel,Match Report,
2023-08-20,16:00,Série A,Matchweek 20,Sun,Home,L,2.0,3.0,Flamengo,2.6,1.9,38.0,,Henrique,4-1-4-1,Raphael Claus,Match Report,
2023-08-27,18:30,Série A,Matchweek 21,Sun,Away,L,1.0,3.0,Fortaleza,1.0,2.5,47.0,12467.0,Benjamín Kuscevic,4-1-4-1,Matheus Delgado Candançan,Match Report,
2023-09-14,20:00,Série A,Matchweek 23,Thu,Home,L,2.0,4.0,Bahia,1.3,3.8,55.0,,Benjamín Kuscevic,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2023-09-21,19:00,Série A,Matchweek 24,Thu,Away,L,1.0,5.0,Vasco da Gama,0.5,3.5,46.0,,Benjamín Kuscevic,4-4-2,Flavio Rodrigues de Souza,Match Report,
2023-09-27,19:00,Série A,Matchweek 22,Wed,Away,L,1.0,2.0,São Paulo,0.8,1.6,37.0,,Willian Farias,4-1-4-1,Savio Pereira,Match Report,
2023-10-01,16:00,Série A,Matchweek 25,Sun,Home,W,2.0,0.0,Ath Paranaense,0.5,0.9,35.0,,Willian Farias,4-1-4-1,Bruno Arleu,Match Report,
2023-10-08,18:30,Série A,Matchweek 26,Sun,Away,W,2.0,1.0,Atlético Mineiro,0.8,0.6,38.0,,Willian Farias,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2023-10-18,20:00,Série A,Matchweek 27,Wed,Home,L,0.0,3.0,Cuiabá,1.4,0.4,63.0,20873.0,Willian Farias,4-1-4-1,Denis da Silva Ribeiro Serafim,Match Report,
2023-10-22,18:30,Série A,Matchweek 28,Sun,Home,L,0.0,2.0,Palmeiras,0.6,1.1,46.0,,Henrique,4-1-4-1,Rafael Rodrigo Klein,Match Report,
2023-10-26,21:30,Série A,Matchweek 29,Thu,Away,L,1.0,2.0,Santos,0.8,2.2,37.0,12205.0,Willian Farias,4-1-4-1,Wagner Magalhães,Match Report,
2023-10-29,18:30,Série A,Matchweek 30,Sun,Away,W,4.0,3.0,Internacional,2.7,2.7,38.0,,Henrique,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,
2023-11-01,20:00,Série A,Matchweek 31,Wed,Home,L,1.0,2.0,Grêmio,1.5,1.4,52.0,24308.0,Willian Farias,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2023-11-05,18:30,Série A,Matchweek 32,Sun,Home,L,0.0,1.0,Goiás,0.3,1.3,50.0,,Willian Farias,4-1-4-1,Rafael Rodrigo Klein,Match Report,
2023-11-08,19:00,Série A,Matchweek 33,Wed,Away,W,3.0,0.0,América (MG),0.9,0.4,41.0,,Henrique,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2023-11-11,16:00,Série A,Matchweek 34,Sat,Home,W,1.0,0.0,Cruzeiro,0.7,0.6,45.0,,Henrique,4-1-4-1,Braulio da Silva Machado,Match Report,
2023-11-25,21:00,Série A,Matchweek 35,Sat,Away,,,,Fluminense,,,,,,,,Head-to-Head,
2023-11-29,21:30,Série A,Matchweek 36,Wed,Home,,,,Botafogo (RJ),,,,,,,,Head-to-Head,
2023-12-02,,Série A,Matchweek 37,Sat,Away,,,,Bragantino,,,,,,,,Head-to-Head,
2023-12-06,,Série A,Matchweek 38,Wed,Home,,,,Corinthians,,,,,,,,Head-to-Head,
