Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Juninho Capixaba,br BRA,DF,26-141,29.2,97,3.33,71,6,3,7,6,4,3,0.1,2,0,0,1,0,0,Matches
Cleiton Schwengber,br BRA,GK,26-097,29.0,2,0.07,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Lucas Evangelista,br BRA,MF,28-202,27.4,148,5.39,97,28,5,7,9,2,12,0.44,7,3,0,2,0,0,Matches
Matheus Fernandes,br BRA,MF,25-147,24.8,73,2.94,68,0,0,2,1,2,4,0.16,3,0,0,0,0,1,Matches
Eduardo Sasha,br BRA,"FW,MF",31-273,22.4,79,3.53,64,0,4,8,3,0,6,0.27,5,0,1,0,0,0,Matches
Vitinho,br BRA,"FW,MF",24-237,20.9,77,3.69,50,7,8,7,4,1,8,0.38,5,0,1,2,0,0,Matches
Jadsom,br BRA,MF,22-188,18.7,50,2.68,43,2,0,3,1,1,2,0.11,2,0,0,0,0,0,Matches
Aderlan Silva,br BRA,DF,33-098,15.8,42,2.66,31,4,1,3,1,2,2,0.13,1,0,0,1,0,0,Matches
Helinho,br BRA,"FW,MF",23-213,12.7,62,4.87,40,7,9,1,4,1,6,0.47,4,1,0,0,1,0,Matches
Leonardo Realpe,ec ECU,DF,22-271,15.6,12,0.77,10,0,0,2,0,0,1,0.06,0,0,0,1,0,0,Matches
Leo Ortiz,br BRA,DF,27-325,14.8,24,1.62,22,0,0,2,0,0,2,0.14,2,0,0,0,0,0,Matches
Eric Ramires,br BRA,MF,23-106,13.6,43,3.16,37,1,0,3,2,0,4,0.29,4,0,0,0,0,0,Matches
José Hurtado,ec ECU,DF,21-336,14.8,28,1.89,23,2,3,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Patrick,br BRA,DF,21-308,12.4,11,0.89,9,0,0,1,0,1,1,0.08,1,0,0,0,0,0,Matches
Eduardo Santos,br BRA,DF,25-361,11.3,4,0.35,2,0,0,2,0,0,1,0.09,1,0,0,0,0,0,Matches
Natan,br BRA,DF,22-291,9.3,3,0.32,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thiago Borbas,uy URU,FW,21-231,13.5,29,2.14,22,0,3,2,2,0,4,0.3,3,0,0,0,1,0,Matches
Marcos Vinicios Sorriso,br BRA,FW,22-274,9.9,40,4.02,22,6,3,6,3,0,2,0.2,1,0,0,1,0,0,Matches
Luan Cândido,br BRA,"DF,MF",22-295,9.0,21,2.32,16,1,1,1,2,0,1,0.11,1,0,0,0,0,0,Matches
Bruno,br BRA,"FW,MF",20-255,7.1,32,4.49,18,3,4,4,3,0,2,0.28,1,0,1,0,0,0,Matches
Henery Mosquera,co COL,"FW,MF",22-009,9.5,53,5.56,35,0,11,4,3,0,6,0.63,3,0,2,1,0,0,Matches
Lucão,br BRA,GK,22-271,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavinho,br BRA,"MF,FW",19-215,6.2,12,1.94,8,0,2,1,1,0,1,0.16,0,0,0,1,0,0,Matches
Matheus Gonçalves,br BRA,"FW,MF",18-098,4.6,25,5.49,17,2,3,0,3,0,4,0.88,1,0,1,0,2,0,Matches
Alerrandro,br BRA,FW,23-316,3.8,7,1.85,6,0,1,0,0,0,1,0.26,1,0,0,0,0,0,Matches
Lucão,br BRA,DF,25-244,2.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme,br BRA,"DF,MF",21-283,2.4,2,0.83,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ignacio Laquintana,uy URU,FW,24-296,2.0,3,1.48,2,0,0,1,0,0,1,0.49,0,0,0,1,0,0,Matches
Talisson,br BRA,FW,21-187,1.7,5,2.98,0,0,3,0,2,0,1,0.6,0,0,1,0,0,0,Matches
Raul,br BRA,"MF,DF",27-136,1.2,2,1.68,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yani Quintero,co COL,MF,21-280,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cipriano,br BRA,DF,21-016,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nathan Camargo,br BRA,MF,18-122,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Praxedes,br BRA,MF,21-289,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.1,34.0,988,29.06,723,70,64,67,50,14,76,2.24,49,4,7,11,4,1,
Opponent Total,,,28.3,34.0,705,20.74,466,78,64,50,41,6,47,1.38,27,4,5,7,4,0,
