Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Alan Patrick,br BRA,"MF,FW",32-195,24.4,1391,9,105,711,594,48,1390,100,57,57.0,36,36.0,919,5197,2394,58,57,12,56,46,1048,112,Matches
Fabricio Bustos,ar ARG,DF,27-210,23.8,1750,76,429,824,504,31,1750,42,20,47.6,14,33.3,894,3732,1906,36,34,6,20,13,1042,131,Matches
Vitão,br BRA,DF,23-295,22.3,1281,151,526,716,45,19,1281,8,7,87.5,0,0.0,771,3947,2445,13,10,0,6,2,870,4,Matches
Wanderson,br BRA,"FW,MF",29-048,23.2,970,21,136,382,478,66,970,115,64,55.7,38,33.0,628,4575,2400,91,57,24,47,23,685,156,Matches
Gabriel Mercado,ar ARG,DF,36-251,20.2,1116,144,579,517,25,12,1116,1,1,100.0,0,0.0,678,2804,1409,1,3,0,3,4,739,1,Matches
Renê,br BRA,DF,31-071,21.4,1874,111,592,1008,301,20,1874,34,21,61.8,8,23.5,1027,5514,3153,52,41,1,32,9,1140,50,Matches
Johnny Cardoso,us USA,MF,22-065,16.0,946,62,203,603,148,19,946,28,17,60.7,9,32.1,547,2699,1269,18,15,0,33,16,618,24,Matches
Mauricio,br BRA,"FW,MF",22-186,15.8,712,12,67,378,273,44,712,23,16,69.6,5,21.7,448,1925,805,25,23,9,26,8,533,96,Matches
Luiz Adriano,br BRA,FW,36-226,14.2,339,18,36,170,137,47,339,6,3,50.0,3,50.0,174,506,126,3,3,1,14,16,237,47,Matches
Carlos de Pena,uy URU,"MF,FW",31-258,15.3,870,23,126,470,278,25,870,9,0,0.0,8,88.9,475,2169,1039,22,15,2,10,14,577,55,Matches
Sergio Rochet,uy URU,GK,30-246,15.0,472,417,470,2,0,0,472,2,2,100.0,0,0.0,270,1537,892,0,0,0,0,0,186,0,Matches
Pedro Henrique,br BRA,"FW,MF",33-161,13.4,522,10,65,191,276,53,521,56,23,41.1,32,57.1,344,2504,1072,39,33,14,31,11,374,117,Matches
Enner Valencia,ec ECU,FW,34-020,13.3,420,13,23,153,249,87,419,53,15,28.3,31,58.5,295,1871,835,37,22,24,45,23,333,126,Matches
Charles Aránguiz,cl CHI,"MF,FW",34-221,11.2,854,20,131,554,173,12,854,10,7,70.0,0,0.0,482,1721,680,5,11,0,18,9,614,24,Matches
Nicolás Hernández,co COL,DF,25-310,14.2,898,87,365,505,30,7,898,2,1,50.0,1,50.0,594,4757,3225,26,12,0,1,2,632,2,Matches
Romulo,br BRA,"MF,DF",23-268,13.2,768,35,179,448,148,14,768,10,3,30.0,5,50.0,455,2543,1032,12,16,1,17,6,506,29,Matches
Igor Gomes,br BRA,DF,22-263,12.6,1007,70,364,503,154,17,1007,40,25,62.5,11,27.5,588,3724,2241,30,24,3,19,9,630,38,Matches
Keiller,br BRA,GK,27-026,10.0,277,238,277,0,0,0,277,0,0,,0,,125,691,424,0,0,0,1,0,103,0,Matches
John,br BRA,GK,27-284,9.0,252,212,252,0,0,0,252,1,1,100.0,0,0.0,121,666,398,0,0,0,1,0,73,0,Matches
Gabriel,br BRA,MF,31-137,8.4,707,13,148,512,55,0,707,4,1,25.0,1,25.0,443,2049,1095,7,10,0,8,6,523,3,Matches
Gustavo Campanharo,br BRA,MF,31-234,7.2,441,15,99,287,58,3,441,17,11,64.7,6,35.3,263,1232,469,8,9,1,8,7,292,13,Matches
Bruno Henrique,br BRA,MF,34-034,9.1,672,11,58,445,173,13,672,6,3,50.0,3,50.0,380,1543,759,15,17,2,12,9,518,22,Matches
Dalbert Henrique,br BRA,DF,30-077,5.5,389,7,107,192,93,0,389,7,1,14.3,6,85.7,196,802,384,5,9,0,9,1,216,21,Matches
Matheus Dias,br BRA,"MF,FW",26-290,4.5,273,11,70,139,67,5,273,8,5,62.5,3,37.5,152,722,349,9,6,1,10,8,173,16,Matches
Rodrigo Moledo,br BRA,DF,36-028,5.3,354,46,144,206,5,3,354,0,0,,0,,217,1092,644,6,0,0,0,2,250,0,Matches
