Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Alan Patrick,br BRA,"MF,FW",32-195,24.4,1128,1006,112,49,19,3,98,7,55,17,29,1,875,10,13,Matches
Fabricio Bustos,ar ARG,DF,27-210,23.8,1504,1251,248,16,0,2,51,232,0,0,0,0,1178,5,52,Matches
Vitão,br BRA,DF,23-295,22.3,1093,1045,45,41,1,13,2,3,0,0,0,0,953,3,5,Matches
Wanderson,br BRA,"FW,MF",29-048,23.2,731,689,38,6,2,6,70,13,19,10,1,0,564,4,21,Matches
Gabriel Mercado,ar ARG,DF,36-251,20.2,940,907,31,26,0,4,1,1,0,0,0,0,841,2,6,Matches
Renê,br BRA,DF,31-071,21.4,1611,1350,257,81,4,29,29,172,4,0,4,0,1299,4,37,Matches
Johnny Cardoso,us USA,MF,22-065,16.0,720,704,12,11,1,3,4,1,0,0,0,0,621,4,7,Matches
Mauricio,br BRA,"FW,MF",22-186,15.8,583,558,22,7,4,0,23,2,11,5,1,0,465,3,14,Matches
Luiz Adriano,br BRA,FW,36-226,14.2,242,217,23,0,2,0,0,1,0,0,0,0,201,2,7,Matches
Carlos de Pena,uy URU,"MF,FW",31-258,15.3,718,662,53,17,1,5,55,15,21,13,6,0,548,3,18,Matches
Sergio Rochet,uy URU,GK,30-246,15.0,444,299,145,32,0,0,0,0,0,0,0,0,321,0,1,Matches
Pedro Henrique,br BRA,"FW,MF",33-161,13.4,345,328,17,3,0,3,44,3,8,2,5,0,245,0,5,Matches
Enner Valencia,ec ECU,FW,34-020,13.3,230,209,20,1,0,2,18,6,0,0,0,0,167,1,10,Matches
Charles Aránguiz,cl CHI,"MF,FW",34-221,11.2,757,717,35,19,1,2,7,1,0,0,0,0,643,5,18,Matches
Nicolás Hernández,co COL,DF,25-310,14.2,775,740,35,18,1,3,5,16,0,0,0,0,675,0,5,Matches
Romulo,br BRA,"MF,DF",23-268,13.2,624,592,31,10,0,3,10,21,0,0,0,0,519,1,13,Matches
Igor Gomes,br BRA,DF,22-263,12.6,840,739,98,18,1,4,27,80,0,0,0,0,665,3,22,Matches
Keiller,br BRA,GK,27-026,10.0,254,148,106,27,0,0,0,0,0,0,0,0,178,0,0,Matches
John,br BRA,GK,27-284,9.0,221,126,93,23,0,0,0,0,0,0,0,0,156,2,0,Matches
Gabriel,br BRA,MF,31-137,8.4,642,621,19,19,0,3,2,0,0,0,0,0,588,2,5,Matches
Gustavo Campanharo,br BRA,MF,31-234,7.2,344,330,14,14,0,0,2,0,0,0,0,0,312,0,4,Matches
Bruno Henrique,br BRA,MF,34-034,9.1,593,544,47,23,4,3,32,1,14,6,6,1,486,2,9,Matches
Dalbert Henrique,br BRA,DF,30-077,5.5,328,265,63,5,0,2,14,58,0,0,0,0,246,0,14,Matches
Matheus Dias,br BRA,"MF,FW",26-290,4.5,198,196,2,2,0,1,10,0,0,0,0,0,146,0,5,Matches
Rodrigo Moledo,br BRA,DF,36-028,5.3,298,284,14,14,0,0,1,0,0,0,0,0,274,0,2,Matches
Lucca Holanda,br BRA,FW,20-236,5.4,113,107,6,0,2,0,6,0,0,0,0,0,78,0,6,Matches
Alexandre Alemão,br BRA,FW,25-237,3.8,73,67,6,0,0,0,2,0,0,0,0,0,56,0,3,Matches
Thauan Lara,br BRA,"DF,MF",19-306,3.6,217,178,39,9,0,0,21,27,3,0,3,0,163,0,10,Matches
Hugo Mallo,es ESP,DF,32-155,3.6,260,238,22,2,0,1,6,20,0,0,0,0,218,0,2,Matches
Gabriel Baralhas,br BRA,MF,25-045,2.6,143,135,8,7,0,0,1,0,0,0,0,0,118,0,2,Matches
Jean Dias,br BRA,"FW,MF",33-033,3.6,126,111,15,7,1,0,22,0,8,1,6,0,91,0,4,Matches
Gabriel Barros,br BRA,"MF,FW",22-030,1.2,49,49,0,0,0,0,3,0,0,0,0,0,41,0,2,Matches
João Dalla Corte,br BRA,DF,17-170,0.2,10,8,2,0,0,0,3,2,0,0,0,0,6,0,0,Matches
Estevão,br BRA,MF,21-294,0.1,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
Lucas Ramos,br BRA,FW,22-325,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,29.3,34.0,17166,15432,1678,507,44,92,569,682,143,54,61,2,13948,56,322,
Opponent Total,,,28.5,34.0,15856,14186,1619,481,40,165,687,648,186,88,73,0,12529,51,308,
