Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-30,19:00,Sudamericana,Quarter-finals,Wed,Away,L,1.0,2.0,ar Defensa y Just,,,61.0,,Fernando Marçal,4-2-3-1,John J. Ospina,Match Report,Leg 2 of 2; Defensa y Just won
2023-09-02,21:00,Série A,Matchweek 22,Sat,Home,L,1.0,2.0,Flamengo,1.1,0.8,48.0,40769.0,Fernando Marçal,4-2-3-1,Raphael Claus,Match Report,
2023-09-16,21:00,Série A,Matchweek 23,Sat,Away,L,0.0,1.0,Atlético Mineiro,0.1,1.3,58.0,,Fernando Marçal,4-2-3-1,Ramon Abatti Abel,Match Report,
2023-09-22,20:00,Série A,Matchweek 24,Fri,Away,L,0.0,1.0,Corinthians,0.5,1.1,34.0,,Fernando Marçal,4-2-3-1,Paulo Zanovelli,Match Report,
2023-10-02,20:00,Série A,Matchweek 25,Mon,Home,D,1.0,1.0,Goiás,0.9,0.5,60.0,34294.0,Víctor Cuesta,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-10-08,16:00,Série A,Matchweek 26,Sun,Away,W,2.0,0.0,Fluminense,1.9,1.1,34.0,,Fernando Marçal,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-10-18,20:00,Série A,Matchweek 27,Wed,Away,W,2.0,1.0,América (MG),0.5,2.9,53.0,6230.0,Víctor Cuesta,4-2-3-1,Anderson Daronco,Match Report,
2023-10-22,15:00,Série A,Matchweek 28,Sun,Home,D,1.0,1.0,Ath Paranaense,0.9,1.1,61.0,,Fernando Marçal,4-2-3-1,Matheus Delgado Candançan,Match Report,
2023-10-29,20:00,Série A,Matchweek 30,Sun,Home,L,0.0,1.0,Cuiabá,2.0,1.1,67.0,30659.0,Fernando Marçal,4-2-3-1,Wilton Pereira Sampaio,Match Report,
2023-11-01,21:30,Série A,Matchweek 31,Wed,Home,L,3.0,4.0,Palmeiras,3.5,1.7,40.0,34913.0,Fernando Marçal,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-11-06,19:00,Série A,Matchweek 32,Mon,Away,L,0.0,1.0,Vasco da Gama,0.5,0.5,58.0,,Fernando Marçal,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-11-09,20:00,Série A,Matchweek 33,Thu,Home,L,3.0,4.0,Grêmio,1.4,2.0,51.0,17708.0,Víctor Cuesta,4-2-3-1,Ramon Abatti,Match Report,
2023-11-12,16:00,Série A,Matchweek 34,Sun,Away,D,2.0,2.0,Bragantino,0.8,2.9,35.0,,Fernando Marçal,4-2-3-1,Anderson Daronco,Match Report,
2023-11-23,19:00,Série A,Matchweek 29,Thu,Away,D,2.0,2.0,Fortaleza,0.7,2.0,69.0,,Fernando Marçal,4-2-3-1,Ramon Abatti,Match Report,
2023-11-26,16:00,Série A,Matchweek 35,Sun,Home,,,,Santos,,,,,,,,Head-to-Head,
2023-11-29,21:30,Série A,Matchweek 36,Wed,Away,,,,Coritiba,,,,,,,,Head-to-Head,
2023-12-02,,Série A,Matchweek 37,Sat,Home,,,,Cruzeiro,,,,,,,,Head-to-Head,
2023-12-06,,Série A,Matchweek 38,Wed,Away,,,,Internacional,,,,,,,,Head-to-Head,
