Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Lucas Perri,br BRA,GK,25-349,33.5,1,0,0,0,4,0,0,0,0,0,0,0,35,7,2,77.8,Matches
Adryelson,br BRA,DF,25-246,30.3,5,1,0,19,18,0,0,55,19,0,0,0,120,84,40,67.7,Matches
Víctor Cuesta,ar ARG,DF,35-005,31.0,9,0,0,27,21,1,22,50,25,0,0,0,156,63,36,63.6,Matches
Marlon Freitas,br BRA,MF,28-242,29.1,3,0,0,24,7,0,9,38,28,0,0,1,195,31,24,56.4,Matches
Carlos Eduardo,br BRA,MF,34-038,27.8,5,0,0,37,47,0,61,11,9,0,0,0,85,26,50,34.2,Matches
Tchê Tchê,br BRA,MF,31-086,25.6,8,0,0,36,45,0,27,13,16,0,0,0,117,4,12,25.0,Matches
Tiquinho Soares,br BRA,FW,32-311,24.4,9,0,0,43,77,12,12,3,8,1,0,0,79,71,59,54.6,Matches
Júnior Santos,br BRA,FW,29-044,21.1,2,0,0,36,31,5,52,10,23,1,0,0,96,29,43,40.3,Matches
Leonel Di Plácido,ar ARG,DF,29-300,25.9,5,0,0,28,14,1,83,47,50,0,1,0,146,21,38,35.6,Matches
João Victor Santos Sá,br BRA,FW,29-242,20.8,3,0,0,28,40,4,34,24,32,1,0,0,88,17,41,29.3,Matches
Fernando Marçal,br BRA,DF,34-278,18.1,8,1,0,39,17,0,111,38,16,0,0,0,84,29,23,55.8,Matches
Hugo,br BRA,DF,22-065,13.7,3,0,0,30,12,0,51,20,30,0,0,0,63,13,19,40.6,Matches
Luis Henrique,br BRA,FW,21-345,13.4,0,0,0,5,8,1,20,3,3,1,0,0,87,2,7,22.2,Matches
Rafael,br BRA,DF,33-138,5.4,3,1,1,12,5,0,21,4,12,0,0,0,31,3,3,50.0,Matches
Danilo Barbosa,br BRA,MF,27-269,8.2,2,0,0,11,21,1,2,12,8,0,0,0,60,13,6,68.4,Matches
Gabriel,br BRA,MF,30-067,6.9,0,0,0,13,7,0,12,14,15,0,0,0,53,19,8,70.4,Matches
Lucas Fernandes,br BRA,MF,26-065,5.2,1,0,0,16,10,0,28,3,0,0,0,0,19,3,7,30.0,Matches
Gustavo Sauer,br BRA,"FW,MF",30-208,2.9,0,0,0,4,4,1,8,3,4,1,0,0,12,2,2,50.0,Matches
Diego Costa,es ESP,FW,35-048,5.4,5,0,0,14,11,5,8,3,5,0,0,0,14,20,27,42.6,Matches
Philipe Sampaio,br BRA,DF,29-013,4.5,2,0,0,8,5,2,1,6,7,0,0,0,25,20,7,74.1,Matches
Matias Segovia,py PAR,FW,20-324,7.2,2,0,0,4,14,0,20,8,18,0,0,0,57,1,5,16.7,Matches
JP Galvão,br BRA,DF,22-201,2.1,0,0,0,3,1,0,5,3,5,0,0,0,10,2,4,33.3,Matches
Janderson,br BRA,"FW,MF",24-202,3.3,2,0,0,9,3,1,10,1,5,0,0,0,22,8,15,34.8,Matches
Luis Segovia,ec ECU,DF,26-029,1.1,1,0,0,1,1,0,0,0,0,0,0,0,4,1,3,25.0,Matches
Matheus Nascimento,br BRA,FW,19-266,0.9,1,0,0,6,3,0,0,0,1,0,0,0,4,2,6,25.0,Matches
Bastos,ao ANG,DF,32-242,0.7,0,0,0,3,2,0,0,0,0,0,0,0,1,2,0,100.0,Matches
Carlos Alberto,br BRA,"FW,MF",21-224,1.8,0,0,0,2,5,0,1,0,0,0,0,0,9,3,6,33.3,Matches
Daniel Borges,br BRA,DF,30-246,0.5,0,0,0,2,1,0,2,1,2,0,0,0,2,0,0,,Matches
Gatito Fernández,py PAR,GK,35-240,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Diego Hernández,uy URU,FW,23-155,0.5,1,0,0,1,3,0,2,0,1,0,0,0,2,0,0,,Matches
Kayque,br BRA,MF,23-135,0.3,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,,Matches
Mateo Ponte,uy URU,DF,20-184,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,Matches
Lucas Piazon,br BRA,FW,29-308,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Breno,br BRA,MF,23-084,0.1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,,Matches
Rai,br BRA,MF,21-217,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,29.4,34.0,82,3,1,463,438,34,602,372,343,5,1,1,1684,496,494,50.1,
Opponent Total,,,28.3,34.0,90,1,0,468,440,81,699,307,376,1,6,2,1779,493,495,49.9,
