Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Gabriel Chapecó,br BRA,GK,23-240,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luis Suárez,uy URU,FW,36-304,28.0,14,106,46,43.4,3.78,1.64,0.13,0.3,17.2,10,0,1,10.9,10.1,0.1,3.1,3.9,Matches
Franco Cristaldo,ar ARG,"MF,FW",27-101,21.4,7,34,17,50.0,1.59,0.8,0.12,0.24,19.1,1,3,4,6.4,3.3,0.1,0.6,0.7,Matches
Mathías Villasanti,py PAR,MF,26-304,26.4,4,18,9,50.0,0.68,0.34,0.22,0.44,18.3,0,0,0,1.6,1.6,0.09,2.4,2.4,Matches
Reinaldo,br BRA,DF,34-057,25.8,2,27,13,48.1,1.05,0.5,0.04,0.08,21.7,1,1,1,2.4,1.6,0.06,-0.4,-0.6,Matches
Bruno Fabiano Alves,br BRA,DF,32-222,25.2,0,9,1,11.1,0.36,0.04,0.0,0.0,10.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Walter Kannemann,ar ARG,DF,32-255,23.2,0,9,4,44.4,0.39,0.17,0.0,0.0,14.8,0,0,0,0.9,0.9,0.1,-0.9,-0.9,Matches
João Pedro,br BRA,DF,27-009,22.1,3,11,4,36.4,0.5,0.18,0.27,0.75,19.4,0,0,0,0.7,0.7,0.06,2.3,2.3,Matches
Bitelo,br BRA,"MF,FW",23-321,17.2,4,31,7,22.6,1.8,0.41,0.13,0.57,18.8,1,0,0,3.6,3.6,0.12,0.4,0.4,Matches
Felipe Carballo,uy URU,MF,27-051,15.0,1,14,4,28.6,0.93,0.27,0.07,0.25,16.7,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
Bruno Uvini,br BRA,DF,32-174,15.6,1,13,6,46.2,0.83,0.38,0.08,0.17,11.6,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
João Pedro Pepê,br BRA,MF,25-322,13.2,1,5,1,20.0,0.38,0.08,0.2,1.0,21.9,0,0,0,0.7,0.7,0.15,0.3,0.3,Matches
