Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Gabriel Chapecó,br BRA,GK,23-240,30.0,5,0.17,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Suárez,uy URU,FW,36-304,28.0,117,4.17,83,2,10,12,10,0,21,0.75,17,0,1,1,2,0,Matches
Franco Cristaldo,ar ARG,"MF,FW",27-101,21.4,91,4.26,55,28,1,2,5,0,12,0.56,7,3,0,1,1,0,Matches
Mathías Villasanti,py PAR,MF,26-304,26.4,62,2.35,49,0,4,3,4,2,10,0.38,8,0,1,1,0,0,Matches
Reinaldo,br BRA,DF,34-057,25.8,94,3.64,43,37,6,4,4,0,12,0.47,5,5,0,1,1,0,Matches
Bruno Fabiano Alves,br BRA,DF,32-222,25.2,5,0.2,4,0,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
Walter Kannemann,ar ARG,DF,32-255,23.2,18,0.78,16,0,0,1,0,1,1,0.04,0,0,0,0,0,1,Matches
João Pedro,br BRA,DF,27-009,22.1,44,1.99,34,6,3,0,1,0,2,0.09,2,0,0,0,0,0,Matches
Bitelo,br BRA,"MF,FW",23-321,17.2,71,4.12,50,10,6,3,1,1,6,0.35,6,0,0,0,0,0,Matches
Felipe Carballo,uy URU,MF,27-051,15.0,28,1.86,25,1,0,2,0,0,2,0.13,2,0,0,0,0,0,Matches
Bruno Uvini,br BRA,DF,32-174,15.6,6,0.38,3,0,0,2,0,1,0,0.0,0,0,0,0,0,0,Matches
João Pedro Pepê,br BRA,MF,25-322,13.2,23,1.74,22,0,0,0,1,0,4,0.3,4,0,0,0,0,0,Matches
João Pedro,it ITA,FW,31-260,6.8,10,1.47,5,0,1,1,1,2,3,0.44,2,0,0,1,0,0,Matches
Fábio,br BRA,DF,33-138,7.9,21,2.67,16,0,0,2,2,1,3,0.38,2,0,0,0,0,1,Matches
Vinícius,br BRA,FW,32-223,7.3,25,3.45,20,0,2,2,1,0,1,0.14,1,0,0,0,0,0,Matches
Nathan,br BRA,"MF,FW",27-256,6.9,25,3.63,19,1,1,2,1,1,4,0.58,2,0,0,1,0,1,Matches
Everton,br BRA,"FW,MF",26-252,11.6,42,3.61,29,2,3,5,2,1,5,0.43,4,0,1,0,0,0,Matches
Rodrigo Ely,br BRA,DF,30-021,5.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Geromel,br BRA,DF,38-064,5.2,2,0.38,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
