Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Rafael Cabral,br BRA,GK,33-188,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marlon,br BRA,DF,26-188,32,32,2853.0,31.7,3.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,1.2,1.2,3.2,4.4,50.0,154.0,159.0,0.09,0.06,0.16,0.09,0.16,0.04,0.1,0.14,0.04,0.14,Matches
Luciano Castán,br BRA,DF,34-072,32,32,2850.0,31.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,0.3,1.5,21.0,101.0,6.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,Matches
William,br BRA,DF,28-235,30,28,2377.0,26.4,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,4.2,5.4,62.0,136.0,127.0,0.0,0.08,0.08,0.0,0.08,0.05,0.16,0.2,0.05,0.2,Matches
Bruno Nascimento,br BRA,"FW,MF",26-262,31,26,2481.0,27.6,8.0,3.0,11.0,6.0,2.0,3.0,4.0,0.0,8.3,5.9,4.0,9.9,94.0,115.0,241.0,0.29,0.11,0.4,0.22,0.33,0.3,0.14,0.44,0.21,0.36,Matches
Mateus Vital,br BRA,MF,25-285,30,22,1798.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2.2,4.0,53.0,118.0,120.0,0.0,0.1,0.1,0.0,0.1,0.09,0.11,0.2,0.09,0.2,Matches
Neris,br BRA,DF,31-160,23,21,1856.0,20.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.6,1.3,18.0,68.0,3.0,0.0,0.05,0.05,0.0,0.05,0.03,0.03,0.06,0.03,0.06,Matches
Jussa,br BRA,MF,27-247,24,21,1766.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,0.4,1.6,10.0,83.0,13.0,0.05,0.0,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Matches
Wesley,br BRA,"FW,MF",24-239,28,21,1713.0,19.0,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,4.2,4.2,1.5,5.7,64.0,61.0,177.0,0.21,0.05,0.26,0.21,0.26,0.22,0.08,0.3,0.22,0.3,Matches
Machado,br BRA,MF,27-308,33,20,2138.0,23.8,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,1.8,3.9,13.0,136.0,25.0,0.04,0.13,0.17,0.04,0.17,0.08,0.08,0.16,0.08,0.16,Matches
Lucas Silva,br BRA,MF,30-281,16,16,1242.0,13.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.7,2.3,25.0,118.0,32.0,0.0,0.14,0.14,0.0,0.14,0.04,0.12,0.17,0.04,0.17,Matches
Lucas Oliveira,br BRA,DF,27-295,16,15,1310.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0.4,0.4,0.2,0.6,11.0,67.0,4.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches
Arthur,br BRA,"FW,MF",25-144,17,14,1150.0,12.8,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,1.2,3.6,58.0,30.0,91.0,0.23,0.08,0.31,0.23,0.31,0.19,0.09,0.28,0.19,0.28,Matches
Gilberto,br BRA,FW,34-172,20,14,1093.0,12.1,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.7,3.7,0.9,4.6,10.0,12.0,55.0,0.25,0.08,0.33,0.25,0.33,0.3,0.07,0.38,0.3,0.38,Matches
Matheus Pereira,pt POR,"FW,MF",27-203,11,8,684.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.9,5.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.25,0.14,0.25,Matches
Nikão,br BRA,"FW,MF",31-118,19,7,748.0,8.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,2.4,2.9,11.0,42.0,86.0,0.12,0.24,0.36,0.12,0.36,0.07,0.29,0.36,0.07,0.36,Matches
Rafael Elias,br BRA,FW,24-226,10,6,504.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.4,2.4,0.5,2.9,7.0,10.0,32.0,0.18,0.0,0.18,0.18,0.18,0.42,0.09,0.51,0.42,0.51,Matches
Neto Moura,br BRA,MF,27-110,13,6,499.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,3.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17,Matches
Ramiro Benetti,br BRA,MF,30-186,6,6,407.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,1.4,4.0,26.0,13.0,0.22,0.22,0.44,0.22,0.44,0.17,0.14,0.31,0.17,0.31,Matches
Helibelton Palacios,co COL,DF,30-166,9,5,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,0.3,6.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Richard,br BRA,MF,29-279,4,4,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.12,0.11,0.12,Matches
Ian Luccas,br BRA,MF,20-286,10,3,297.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.8,0.8,0.0,8.0,15.0,0.0,0.3,0.3,0.0,0.3,0.02,0.23,0.25,0.02,0.25,Matches
Kaiki,br BRA,"DF,FW",20-261,7,3,213.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Wallisson Luiz,br BRA,MF,26-062,11,2,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,0.1,1.6,5.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.37,0.34,0.37,Matches
Henrique Dourado,br BRA,FW,34-070,11,2,342.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,0.7,3.0,4.0,4.0,19.0,0.26,0.0,0.26,0.26,0.26,0.61,0.17,0.78,0.61,0.78,Matches
Stênio Toledo,br BRA,"FW,MF",20-233,13,2,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.4,13.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.31,0.13,0.44,0.31,0.44,Matches
Igor Marques,br BRA,DF,24-320,4,1,119.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,8.0,10.0,10.0,0.0,0.76,0.76,0.0,0.76,0.0,0.3,0.3,0.0,0.3,Matches
Robert,br BRA,"MF,FW",18-225,5,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.59,0.02,0.61,0.59,0.61,Matches
Anderson,br BRA,GK,25-264,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Bilu,br BRA,FW,24-217,4,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.71,0.8,1.51,0.71,1.51,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,2,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulo Vitor,br BRA,"MF,DF",24-153,8,0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches
João Wellington,br BRA,"MF,DF",19-326,3,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
João Marcelo,br BRA,DF,23-164,2,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel,br BRA,MF,21-199,4,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
Fernando Henrique,br BRA,MF,22-176,5,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Luis,br BRA,FW,18-226,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches
Gabriel Mesquita,br BRA,GK,25-071,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Arielson,br BRA,FW,19-080,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wesley Gasolina,br BRA,MF,23-256,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Henrique,br BRA,MF,20-275,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ruan Índio,br BRA,FW,17-106,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan,br BRA,FW,22-259,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Pedro,br BRA,FW,20-295,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.8,34,374,3060.0,34.0,29.0,23.0,52.0,27.0,2.0,3.0,91.0,4.0,40.9,38.5,30.6,69.1,572.0,1450.0,1437.0,0.85,0.68,1.53,0.79,1.47,1.2,0.9,2.1,1.13,2.03,
Opponent Total,,,28.3,34,374,3060.0,34.0,30.0,21.0,51.0,28.0,2.0,3.0,106.0,4.0,38.0,35.6,28.1,63.7,577.0,1247.0,1233.0,0.88,0.62,1.5,0.82,1.44,1.12,0.83,1.94,1.05,1.87,
