Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Rafael Cabral,br BRA,GK,33-188,33.0,3,0,0,1,3,0,0,0,0,0,1,0,19,2,0,100.0,Matches
Marlon,br BRA,DF,26-188,31.7,6,0,0,33,30,1,156,45,64,0,0,0,212,20,31,39.2,Matches
Luciano Castán,br BRA,DF,34-072,31.7,6,0,0,21,15,2,2,28,16,0,0,0,158,80,61,56.7,Matches
William,br BRA,DF,28-235,26.4,5,0,0,40,44,1,120,47,34,0,0,0,150,29,26,52.7,Matches
Bruno Nascimento,br BRA,"FW,MF",26-262,27.6,4,0,0,24,52,23,73,8,22,2,0,0,103,25,49,33.8,Matches
Mateus Vital,br BRA,MF,25-285,20.0,0,0,0,16,25,1,42,6,13,0,0,0,112,15,20,42.9,Matches
Neris,br BRA,DF,31-160,20.6,6,0,0,44,10,0,3,29,13,0,1,0,102,53,25,67.9,Matches
Jussa,br BRA,MF,27-247,19.6,9,0,0,44,7,0,3,15,23,0,0,0,100,25,22,53.2,Matches
Wesley,br BRA,"FW,MF",24-239,19.0,6,0,0,48,44,3,41,12,22,0,0,0,95,49,33,59.8,Matches
Machado,br BRA,MF,27-308,23.8,5,0,0,31,22,1,61,30,20,0,0,0,140,15,22,40.5,Matches
Lucas Silva,br BRA,MF,30-281,13.8,2,0,0,17,18,1,66,6,13,0,0,0,94,16,14,53.3,Matches
Lucas Oliveira,br BRA,DF,27-295,14.6,7,2,2,9,13,0,2,21,10,0,0,0,79,32,13,71.1,Matches
Arthur,br BRA,"FW,MF",25-144,12.8,3,0,0,23,20,4,29,5,7,0,0,0,50,4,11,26.7,Matches
Gilberto,br BRA,FW,34-172,12.1,4,0,0,21,11,4,6,1,8,0,0,0,24,17,40,29.8,Matches
Matheus Pereira,pt POR,"FW,MF",27-203,7.6,0,0,0,8,13,1,35,3,4,0,0,0,32,7,14,33.3,Matches
Nikão,br BRA,"FW,MF",31-118,8.3,1,0,0,9,17,3,39,6,9,0,0,0,39,12,10,54.5,Matches
Rafael Elias,br BRA,FW,24-226,5.6,3,0,0,15,6,1,5,1,5,0,0,0,11,9,25,26.5,Matches
Neto Moura,br BRA,MF,27-110,5.5,1,0,0,12,1,1,4,7,3,0,0,0,28,3,7,30.0,Matches
Ramiro Benetti,br BRA,MF,30-186,4.5,3,0,0,7,0,0,4,1,6,0,0,0,28,1,10,9.1,Matches
Helibelton Palacios,co COL,DF,30-166,6.0,3,0,0,24,4,0,13,2,11,0,0,0,24,14,13,51.9,Matches
Richard,br BRA,MF,29-279,3.8,2,0,0,6,7,2,2,7,6,0,0,0,30,7,3,70.0,Matches
Ian Luccas,br BRA,MF,20-286,3.3,1,0,0,7,3,1,1,5,7,0,0,0,11,7,12,36.8,Matches
Kaiki,br BRA,"DF,FW",20-261,2.4,1,0,0,11,6,1,3,4,6,0,0,0,18,1,3,25.0,Matches
Wallisson Luiz,br BRA,MF,26-062,4.4,3,0,0,17,9,0,1,7,11,0,0,0,29,9,14,39.1,Matches
Henrique Dourado,br BRA,FW,34-070,3.8,2,0,0,12,9,8,2,0,2,0,0,0,10,15,17,46.9,Matches
Stênio Toledo,br BRA,"FW,MF",20-233,3.2,0,0,0,8,2,1,8,3,7,0,0,0,17,3,6,33.3,Matches
Igor Marques,br BRA,DF,24-320,1.3,1,0,0,2,0,0,8,1,2,0,1,0,8,2,1,66.7,Matches
Robert,br BRA,"MF,FW",18-225,1.2,1,0,0,2,1,1,0,1,1,0,0,0,3,2,1,66.7,Matches
Anderson,br BRA,GK,25-264,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Rafael Bilu,br BRA,FW,24-217,1.0,0,0,0,1,4,1,1,1,0,0,0,0,11,1,3,25.0,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,0.7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0.0,Matches
Paulo Vitor,br BRA,"MF,DF",24-153,1.4,0,0,0,1,4,0,8,0,2,0,0,0,8,1,0,100.0,Matches
João Wellington,br BRA,"MF,DF",19-326,0.9,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,,Matches
João Marcelo,br BRA,DF,23-164,0.6,0,0,0,1,0,0,0,0,2,0,0,0,5,0,2,0.0,Matches
Daniel,br BRA,MF,21-199,0.3,0,0,0,1,5,0,1,0,0,0,0,0,5,0,2,0.0,Matches
Fernando Henrique,br BRA,MF,22-176,0.2,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,100.0,Matches
Luis,br BRA,FW,18-226,0.1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0.0,Matches
Squad Total,,,28.8,34.0,91,4,2,521,405,63,740,303,351,2,3,0,1763,478,514,48.2,
Opponent Total,,,28.3,34.0,106,4,1,430,499,109,593,293,331,3,3,3,1691,512,476,51.8,
