Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Wéverton,br BRA,GK,35-346,31.0,836,1054,79.3,22374,15027,150,150,100.0,417,421,99.0,263,471,55.8,0,0.1,0.1,-0.1,2,15,1,0,0,Matches
Gustavo Gómez,py PAR,DF,30-202,28.0,1307,1574,83.0,25930,9899,385,438,87.9,755,843,89.6,147,251,58.6,3,2.8,1.9,0.2,12,82,3,3,82,Matches
Zé Rafael,br BRA,MF,30-161,24.8,950,1090,87.2,18189,4122,349,387,90.2,451,488,92.4,123,161,76.4,2,1.6,0.8,0.4,16,106,4,0,129,Matches
Joaquín Piquerez,uy URU,DF,25-092,25.4,1141,1431,79.7,19748,6063,556,621,89.5,472,573,82.4,101,174,58.0,4,2.5,2.3,1.5,23,94,28,15,121,Matches
Raphael Veiga,br BRA,MF,28-158,23.3,786,1059,74.2,15166,4974,341,385,88.6,305,386,79.0,123,231,53.2,7,5.5,6.4,1.5,62,110,27,11,161,Matches
Mayke,br BRA,"DF,FW",31-014,25.0,1271,1542,82.4,22557,7884,568,612,92.8,541,650,83.2,137,201,68.2,5,4.3,4.1,0.7,39,97,39,25,139,Matches
Artur,br BRA,FW,25-282,19.5,571,775,73.7,9277,2242,286,334,85.6,229,292,78.4,41,91,45.1,2,3.1,4.0,-1.1,40,45,26,9,81,Matches
Luan Garcia,br BRA,DF,30-198,20.2,880,1036,84.9,21298,7748,140,151,92.7,528,567,93.1,209,297,70.4,1,0.6,0.6,0.4,6,87,4,2,80,Matches
Gabriel Menino,br BRA,MF,23-056,17.7,940,1153,81.5,18930,5110,335,382,87.7,442,498,88.8,154,227,67.8,3,1.3,1.4,1.7,31,117,16,5,137,Matches
Murilo Cerqueira,br BRA,DF,26-242,20.1,973,1087,89.5,20194,7856,271,294,92.2,569,605,94.0,127,167,76.0,1,1.0,0.5,0.0,6,71,1,0,72,Matches
Rony,br BRA,FW,28-197,17.7,174,246,70.7,2471,432,112,143,78.3,42,60,70.0,12,18,66.7,0,1.5,0.9,-1.5,21,2,9,4,11,Matches
Richard Ríos,co COL,MF,23-175,17.2,514,651,79.0,8938,1627,236,277,85.2,224,263,85.2,46,66,69.7,1,0.9,1.2,0.1,9,43,9,4,53,Matches
Endrick,br BRA,FW,17-126,14.0,212,299,70.9,3619,888,104,131,79.4,77,99,77.8,24,36,66.7,0,1.2,1.9,-1.2,12,22,17,4,38,Matches
Dudu,br BRA,FW,31-321,12.0,313,434,72.1,5995,1610,138,166,83.1,122,158,77.2,47,78,60.3,3,3.4,1.8,-0.4,25,28,27,7,74,Matches
Marcos Rocha,br BRA,DF,34-348,10.4,674,834,80.8,14536,6240,199,222,89.6,330,375,88.0,137,205,66.8,1,0.8,1.4,0.2,18,88,20,8,74,Matches
Breno,br BRA,FW,27-304,12.2,227,303,74.9,3519,625,114,138,82.6,84,103,81.6,17,29,58.6,3,0.8,0.9,2.2,6,19,8,1,31,Matches
Jhonatan Jowjow,br BRA,"MF,FW",21-076,9.5,216,290,74.5,3926,1172,92,112,82.1,82,101,81.2,33,55,60.0,1,2.9,1.7,-1.9,24,27,11,2,37,Matches
Vanderlan,br BRA,DF,21-078,8.4,226,313,72.2,3713,1281,109,124,87.9,95,128,74.2,17,37,45.9,2,1.3,1.1,0.7,7,11,8,5,18,Matches
José López,ar ARG,"FW,MF",22-353,6.0,83,138,60.1,1462,389,42,71,59.2,32,45,71.1,9,14,64.3,0,0.7,0.5,-0.7,10,10,8,1,16,Matches
Luis Guilherme,br BRA,"FW,MF",17-288,6.4,182,246,74.0,3367,744,86,99,86.9,67,88,76.1,27,45,60.0,0,1.2,1.0,-1.2,12,16,14,6,28,Matches
Kaiky Naves,br BRA,DF,21-200,4.8,189,218,86.7,3954,1633,49,52,94.2,112,124,90.3,27,38,71.1,0,0.0,0.0,0.0,1,7,0,0,9,Matches
Fabinho,br BRA,MF,21-229,6.0,242,292,82.9,4940,1368,95,111,85.6,102,116,87.9,40,50,80.0,0,0.1,0.1,-0.1,3,40,0,0,43,Matches
García,br BRA,DF,21-324,3.3,134,183,73.2,2514,967,56,62,90.3,61,78,78.2,14,35,40.0,0,0.1,0.1,-0.1,3,9,2,2,7,Matches
Marcelo Lomba,br BRA,GK,36-341,3.0,74,102,72.5,1857,1244,18,18,100.0,38,39,97.4,18,44,40.9,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Kevin,br BRA,"FW,DF",20-324,2.6,54,80,67.5,931,193,30,39,76.9,15,22,68.2,7,11,63.6,0,0.3,0.0,-0.3,1,6,1,0,8,Matches
Jailson Siqueira,br BRA,"MF,DF",28-078,1.7,42,55,76.4,873,204,8,13,61.5,28,30,93.3,5,6,83.3,0,0.0,0.0,0.0,1,4,0,0,5,Matches
Rafael Navarro,br BRA,FW,23-224,1.4,27,35,77.1,371,90,15,17,88.2,12,13,92.3,0,0,,0,0.1,0.1,-0.1,2,2,2,0,6,Matches
Bruno Tabata,br BRA,"MF,FW",26-239,1.4,51,72,70.8,818,225,29,33,87.9,17,23,73.9,3,8,37.5,0,0.1,0.1,-0.1,1,6,3,0,11,Matches
Ian Custódio,br BRA,DF,20-223,0.2,3,7,42.9,54,26,1,1,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Giovani,br BRA,FW,19-327,0.2,4,9,44.4,87,27,2,3,66.7,1,3,33.3,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Kauan Santos,br BRA,FW,19-160,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.7,34.0,13296,16609,80.1,261608,91910,4916,5586,88.0,6252,7195,86.9,1909,3049,62.6,39,37.5,34.8,1.5,394,1166,288,114,1473,
Opponent Total,,,28.2,34.0,11625,14676,79.2,200995,80850,5461,6138,89.0,4687,5553,84.4,1128,2173,51.9,18,23.8,22.9,-5.8,291,921,197,60,1095,
