Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Wéverton,br BRA,GK,35-346,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Gómez,py PAR,DF,30-202,29,29,2522.0,28.0,2.0,3.0,5.0,2.0,0.0,0.0,9.0,1.0,2.1,2.1,2.8,4.8,13.0,82.0,19.0,0.07,0.11,0.18,0.07,0.18,0.07,0.1,0.17,0.07,0.17,Matches
Zé Rafael,br BRA,MF,30-161,27,27,2234.0,24.8,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,1.2,1.2,1.6,2.8,36.0,129.0,33.0,0.08,0.08,0.16,0.08,0.16,0.05,0.06,0.11,0.05,0.11,Matches
Joaquín Piquerez,uy URU,DF,25-092,26,26,2287.0,25.4,3.0,4.0,7.0,2.0,1.0,1.0,5.0,0.0,1.9,1.1,2.5,3.6,49.0,121.0,149.0,0.12,0.16,0.28,0.08,0.24,0.07,0.1,0.17,0.04,0.14,Matches
Raphael Veiga,br BRA,MF,28-158,27,26,2100.0,23.3,8.0,7.0,15.0,7.0,1.0,2.0,5.0,0.0,6.9,5.3,5.5,10.8,67.0,161.0,112.0,0.34,0.3,0.64,0.3,0.6,0.29,0.23,0.53,0.23,0.46,Matches
Mayke,br BRA,"DF,FW",31-014,30,25,2247.0,25.0,1.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,4.3,5.1,47.0,139.0,157.0,0.04,0.2,0.24,0.04,0.24,0.03,0.17,0.2,0.03,0.2,Matches
Artur,br BRA,FW,25-282,27,22,1755.0,19.5,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,4.6,4.6,3.1,7.8,75.0,81.0,206.0,0.26,0.1,0.36,0.26,0.36,0.24,0.16,0.4,0.24,0.4,Matches
Luan Garcia,br BRA,DF,30-198,23,21,1819.0,20.2,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.9,1.9,0.6,2.5,12.0,80.0,0.0,0.05,0.05,0.1,0.05,0.1,0.1,0.03,0.12,0.1,0.12,Matches
Gabriel Menino,br BRA,MF,23-056,24,21,1593.0,17.7,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.7,1.7,1.3,3.0,44.0,137.0,54.0,0.11,0.17,0.28,0.11,0.28,0.09,0.08,0.17,0.09,0.17,Matches
Murilo Cerqueira,br BRA,DF,26-242,21,20,1805.0,20.1,3.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,0.9,0.9,1.0,1.9,12.0,72.0,1.0,0.15,0.05,0.2,0.15,0.2,0.04,0.05,0.09,0.04,0.09,Matches
Rony,br BRA,FW,28-197,28,18,1594.0,17.7,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,6.1,6.1,1.5,7.7,15.0,11.0,96.0,0.28,0.0,0.28,0.28,0.28,0.34,0.09,0.43,0.34,0.43,Matches
Richard Ríos,co COL,MF,23-175,33,16,1551.0,17.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.9,1.9,39.0,53.0,62.0,0.12,0.06,0.17,0.12,0.17,0.06,0.05,0.11,0.06,0.11,Matches
Endrick,br BRA,FW,17-126,27,14,1258.0,14.0,9.0,0.0,9.0,9.0,0.0,1.0,4.0,0.0,6.4,5.6,1.2,6.8,51.0,38.0,82.0,0.64,0.0,0.64,0.64,0.64,0.46,0.09,0.55,0.4,0.49,Matches
Dudu,br BRA,FW,31-321,14,14,1076.0,12.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2.4,2.4,3.4,5.8,78.0,74.0,127.0,0.25,0.25,0.5,0.25,0.5,0.2,0.28,0.49,0.2,0.49,Matches
