Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Fábio,br BRA,GK,43-055,31.0,3,0,0,0,2,0,0,0,0,0,0,0,28,10,1,90.9,Matches
André,br BRA,"MF,DF",22-131,25.9,10,1,0,37,44,0,5,29,36,0,0,0,198,11,12,47.8,Matches
Germán Cano,ar ARG,FW,35-295,24.5,7,0,0,30,10,17,16,5,8,0,0,0,68,9,20,31.0,Matches
Samuel Xavier,br BRA,DF,33-171,23.4,7,0,0,22,40,4,32,16,18,0,0,0,116,17,33,34.0,Matches
Lima,br BRA,"MF,FW",27-166,25.9,6,0,0,31,69,4,57,19,18,0,0,0,154,15,26,36.6,Matches
Jhon Arias,co COL,"FW,MF",26-064,23.5,5,1,0,40,69,8,149,8,26,1,0,0,128,12,30,28.6,Matches
Nino,br BRA,DF,26-228,21.4,4,2,0,23,23,0,6,20,6,0,0,0,111,62,33,65.3,Matches
Ganso,br BRA,MF,34-043,17.5,5,0,0,15,30,1,44,6,13,0,0,0,63,6,9,40.0,Matches
Matheus Martinelli,br BRA,"MF,DF",22-198,18.6,5,1,1,39,21,1,5,11,21,0,0,0,93,13,24,35.1,Matches
Keno,br BRA,"FW,MF",34-075,15.7,5,0,0,16,24,6,83,9,14,1,0,0,53,13,18,41.9,Matches
Marcelo,br BRA,DF,35-196,13.1,4,0,0,6,26,1,76,10,15,0,0,0,68,7,7,50.0,Matches
Felipe Melo,br BRA,DF,40-151,10.2,9,1,1,11,9,0,1,6,8,0,1,0,54,25,14,64.1,Matches
Guga,br BRA,DF,25-087,13.9,3,0,0,16,18,0,33,11,12,0,0,1,61,19,16,54.3,Matches
Marlon,br BRA,DF,28-078,10.4,5,0,0,18,2,0,3,9,5,0,1,0,45,21,13,61.8,Matches
Alexsander,br BRA,"MF,DF",20-047,12.3,3,0,0,25,14,1,17,10,16,0,1,0,70,10,13,43.5,Matches
John Kennedy,br BRA,FW,21-190,12.6,9,0,0,21,25,8,4,3,8,2,0,0,39,18,17,51.4,Matches
David Braz,br BRA,DF,36-187,9.1,2,0,0,11,7,1,1,8,8,0,0,0,37,27,26,50.9,Matches
Lelê,br BRA,"FW,MF",26-054,12.2,4,1,1,31,11,11,6,3,10,0,0,0,44,29,55,34.5,Matches
Diogo Barbosa,br BRA,DF,31-099,10.1,1,0,0,3,12,3,20,8,10,0,0,0,33,8,9,47.1,Matches
Leonardo Fernández,uy URU,"MF,FW",25-016,6.8,2,0,0,15,23,0,67,4,5,0,0,0,40,3,1,75.0,Matches
Thiago dos Santos,br BRA,"DF,MF",34-080,6.7,6,1,1,16,6,0,3,11,11,0,0,0,30,17,7,70.8,Matches
Danielzinho,br BRA,MF,27-317,5.3,1,0,0,4,12,0,9,4,6,0,0,0,28,0,3,0.0,Matches
Gabriel Pirani,br BRA,"MF,FW",21-226,4.4,1,0,0,6,9,0,4,2,5,0,1,0,17,0,4,0.0,Matches
Yony González,co COL,"FW,MF",29-136,5.4,1,0,0,11,1,3,6,2,4,0,0,0,15,20,15,57.1,Matches
Manoel,br BRA,DF,33-271,3.2,1,0,0,2,1,0,0,2,3,0,1,0,12,2,8,20.0,Matches
Pedro Rangel,br BRA,GK,23-148,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
Felipe Vieira,,DF,,2.3,0,0,0,2,0,0,2,4,1,0,0,0,12,3,3,50.0,Matches
Vitor Mendes,br BRA,DF,24-284,1.2,1,0,0,1,0,0,0,1,0,0,0,0,3,6,1,85.7,Matches
Vitor Eudes,br BRA,GK,25-034,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Giovanni,br BRA,"MF,DF",21-297,1.0,1,0,0,4,3,0,2,1,0,0,0,0,6,2,3,40.0,Matches
Alan Carvalho,cn CHN,MF,34-137,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0,Matches
Isaac,br BRA,"MF,FW",19-214,0.7,0,0,0,1,2,0,1,2,2,0,0,0,3,1,2,33.3,Matches
João Neto,br BRA,"MF,DF",20-137,0.6,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,0.0,Matches
Arthur,br BRA,"DF,FW",19-273,0.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,Matches
Alexandre Jesus,br BRA,DF,22-069,0.1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,Matches
Rafael Monteiro,br BRA,MF,19-283,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,30.0,34.0,112,8,4,458,513,71,657,225,291,4,5,1,1637,388,425,47.7,
Opponent Total,,,28.5,34.0,92,4,0,534,439,53,615,304,386,5,4,0,1590,424,388,52.2,
