Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Fábio,br BRA,GK,43-055,31.0,4,0.13,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
André,br BRA,"MF,DF",22-131,25.9,51,1.97,44,0,3,1,2,1,3,0.12,3,0,0,0,0,0,Matches
Germán Cano,ar ARG,FW,35-295,24.5,32,1.31,25,0,1,6,0,0,5,0.2,3,0,0,2,0,0,Matches
Samuel Xavier,br BRA,DF,33-171,23.4,54,2.31,44,5,2,2,1,0,5,0.21,3,0,1,1,0,0,Matches
Lima,br BRA,"MF,FW",27-166,25.9,65,2.51,47,5,5,5,2,1,9,0.35,2,1,2,3,1,0,Matches
Jhon Arias,co COL,"FW,MF",26-064,23.5,116,4.94,90,6,9,4,7,0,7,0.3,5,0,1,1,0,0,Matches
Nino,br BRA,DF,26-228,21.4,21,0.98,17,0,0,3,1,0,0,0.0,0,0,0,0,0,0,Matches
Ganso,br BRA,MF,34-043,17.5,65,3.7,51,10,0,4,0,0,8,0.46,6,2,0,0,0,0,Matches
Matheus Martinelli,br BRA,"MF,DF",22-198,18.6,43,2.31,34,1,3,2,1,2,5,0.27,5,0,0,0,0,0,Matches
Keno,br BRA,"FW,MF",34-075,15.7,67,4.27,47,2,12,3,3,0,10,0.64,7,0,2,0,1,0,Matches
Marcelo,br BRA,DF,35-196,13.1,69,5.28,39,14,6,5,3,2,6,0.46,3,1,0,2,0,0,Matches
Felipe Melo,br BRA,DF,40-151,10.2,11,1.05,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guga,br BRA,DF,25-087,13.9,33,2.37,29,3,0,0,1,0,4,0.29,4,0,0,0,0,0,Matches
Marlon,br BRA,DF,28-078,10.4,9,0.87,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alexsander,br BRA,"MF,DF",20-047,12.3,33,2.7,30,0,1,1,1,0,2,0.16,2,0,0,0,0,0,Matches
John Kennedy,br BRA,FW,21-190,12.6,47,3.74,21,0,14,5,6,1,2,0.16,0,0,1,0,1,0,Matches
David Braz,br BRA,DF,36-187,9.1,10,1.1,8,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Lelê,br BRA,"FW,MF",26-054,12.2,27,2.21,19,0,3,4,1,0,4,0.33,2,0,1,1,0,0,Matches
Diogo Barbosa,br BRA,DF,31-099,10.1,22,2.19,18,1,3,0,0,0,1,0.1,1,0,0,0,0,0,Matches
Leonardo Fernández,uy URU,"MF,FW",25-016,6.8,30,4.42,15,7,3,1,4,0,2,0.29,0,0,1,0,1,0,Matches
Thiago dos Santos,br BRA,"DF,MF",34-080,6.7,4,0.6,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Danielzinho,br BRA,MF,27-317,5.3,28,5.27,24,2,1,0,1,0,1,0.19,1,0,0,0,0,0,Matches
Gabriel Pirani,br BRA,"MF,FW",21-226,4.4,7,1.59,5,0,1,0,1,0,1,0.23,1,0,0,0,0,0,Matches
Yony González,co COL,"FW,MF",29-136,5.4,10,1.85,9,0,0,0,0,1,1,0.19,1,0,0,0,0,0,Matches
Manoel,br BRA,DF,33-271,3.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Rangel,br BRA,GK,23-148,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Vieira,,DF,,2.3,4,1.76,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Vitor Mendes,br BRA,DF,24-284,1.2,2,1.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vitor Eudes,br BRA,GK,25-034,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giovanni,br BRA,"MF,DF",21-297,1.0,6,6.07,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Alan Carvalho,cn CHN,MF,34-137,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Isaac,br BRA,"MF,FW",19-214,0.7,6,8.85,3,0,2,0,0,1,1,1.48,1,0,0,0,0,0,Matches
João Neto,br BRA,"MF,DF",20-137,0.6,1,1.73,1,0,0,0,0,0,1,1.73,1,0,0,0,0,0,Matches
Arthur,br BRA,"DF,FW",19-273,0.2,4,18.0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alexandre Jesus,br BRA,DF,22-069,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Monteiro,br BRA,MF,19-283,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,30.0,34.0,881,25.91,660,57,69,49,36,10,78,2.29,51,4,9,10,4,0,
Opponent Total,,,28.5,34.0,787,23.15,580,66,43,41,41,16,68,2.0,48,3,5,6,5,1,
