Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Marcos Felipe,br BRA,GK,27-225,33.0,4,0.12,1,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Thaciano,br BRA,"MF,FW",28-196,28.5,55,1.93,42,1,6,4,1,1,6,0.21,5,0,1,0,0,0,Matches
Kanu,br BRA,DF,26-262,28.4,21,0.74,17,0,0,4,0,0,2,0.07,0,0,0,2,0,0,Matches
Rezende,br BRA,"MF,DF",28-326,26.2,36,1.37,32,0,0,4,0,0,4,0.15,4,0,0,0,0,0,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",28-070,24.4,151,6.2,94,28,18,7,2,2,12,0.49,8,2,1,1,0,0,Matches
Everaldo Stum,br BRA,FW,32-142,22.8,55,2.41,40,0,4,9,2,0,5,0.22,3,0,1,1,0,0,Matches
Vitor Hugo,br BRA,DF,32-188,20.2,14,0.69,12,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
Ademir Santos,br BRA,"FW,MF",28-281,18.4,62,3.37,38,7,8,2,7,0,2,0.11,1,0,0,0,1,0,Matches
Nicolás Acevedo,uy URU,MF,24-224,18.7,35,1.87,26,1,2,3,2,1,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,DF,30-262,16.7,49,2.94,35,5,4,1,3,1,6,0.36,4,0,1,0,1,0,Matches
Camilo Cándido,uy URU,DF,28-175,13.5,38,2.82,33,1,2,2,0,0,4,0.3,2,0,1,1,0,0,Matches
Yago,br BRA,MF,28-294,13.6,33,2.43,27,3,1,0,2,0,1,0.07,1,0,0,0,0,0,Matches
Gabriel Teixeira,br BRA,"FW,MF",22-237,11.6,66,5.67,34,9,9,4,9,1,2,0.17,0,1,0,1,0,0,Matches
Gabriel,br BRA,DF,22-202,10.9,6,0.55,3,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
David Duarte,br BRA,DF,28-304,8.6,4,0.47,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cicinho,bg BUL,DF,34-333,8.2,15,1.84,11,2,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Ratão,br BRA,"FW,MF",27-359,8.5,23,2.69,18,0,1,4,0,0,4,0.47,1,0,0,3,0,0,Matches
Vinicius Mingotti,br BRA,FW,23-321,7.2,11,1.53,8,0,0,2,1,0,1,0.14,0,0,0,1,0,0,Matches
Vítor Jacaré,br BRA,"DF,MF",24-031,9.4,24,2.63,17,2,1,1,1,2,2,0.22,0,0,1,0,0,1,Matches
Jhoanner Chávez,ec ECU,"DF,MF",21-213,6.5,18,2.75,17,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Bahia,br BRA,"DF,MF",24-105,5.5,13,2.24,11,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Kayky Chagas,br BRA,"FW,MF",20-166,4.6,14,3.07,7,3,3,1,0,0,2,0.44,1,0,1,0,0,0,Matches
Ryan Carlos,br BRA,DF,21-283,6.4,16,2.49,12,1,2,1,0,0,2,0.31,2,0,0,0,0,0,Matches
Raul Bicalho,br BRA,DF,24-214,3.6,2,0.56,0,0,0,1,1,0,1,0.28,0,0,0,1,0,0,Matches
Luciano Juba,br BRA,"FW,DF",24-087,3.5,16,4.51,5,10,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Arthur Sales,br BRA,"FW,MF",21-144,3.2,8,2.47,5,0,0,2,1,0,1,0.31,0,0,0,0,1,0,Matches
Lucas Mugni,ar ARG,"MF,FW",31-316,3.1,10,3.2,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Cittadini,br BRA,MF,29-270,1.5,3,2.06,1,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
André,br BRA,DF,20-048,1.4,4,2.88,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Danilo Fernandes,br BRA,GK,35-235,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Rosa,br BRA,"MF,DF",21-043,2.6,1,0.39,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Danielzinho,br BRA,"FW,MF",27-317,0.9,9,10.13,8,0,0,1,0,0,1,1.13,0,0,0,1,0,0,Matches
Mateus Claus,br BRA,GK,29-113,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Victor,br BRA,DF,21-333,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patrick Verhon,br BRA,FW,19-077,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.7,34.0,816,24.0,570,78,65,60,34,9,60,1.76,34,3,7,12,3,1,
Opponent Total,,,28.2,34.0,728,21.41,497,71,53,39,54,14,82,2.41,54,8,8,5,7,0,
